Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_1268_cov_92.718724_cutoff_153,Chromosome,0,YadA_stalk
NODE_1_length_23170_cov_117.816135_cutoff_118,Chromosome,-50.84406470785427,Ribosomal_S7 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 Ribosomal_L12 Ribosomal_L12_N Ribosomal_L11_N Ribosomal_L11 Ribosomal_L1 NusG KOW COX1 Ribosomal_L33 PMT_2 Lyase_1 FumaraseC_C Ribosomal_L7Ae RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_45 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_5 RNA_pol_Rpb1_4 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 Ribosomal_L10 SecE Ribosom_S12_S23
NODE_1_length_5740_cov_36.031079_cutoff_54,Chromosome,0,Barstar DUF4291
NODE_2_length_4165_cov_72.910714_cutoff_54,Chromosome,-2.7611072294117776,AAA_15 AAA_23 AAA_15 DUF2813 AAA_22
NODE_3_length_1169_cov_110.248168_cutoff_54,Chromosome,0,DUF1963
NODE_4_length_1090_cov_128.074038_cutoff_54,Chromosome,--
NODE_1_length_1481_cov_35.084046_cutoff_10,Chromosome,--
NODE_2_length_1257_cov_7.944068_cutoff_10,Chromosome,--
NODE_3_length_1230_cov_34.793582_cutoff_10,Chromosome,0,PDDEXK_2
NODE_1_length_238094_cov_45.786263_cutoff_0,Chromosome,-15.9780661827306,DNA_pol_B ResIII Thymidylate_kin Phage_lysozyme2 Peptidase_C39_2 AAA_30 UvrD_C_2 Pectate_lyase_3 SLM4 Toprim_2 DnaB_C Radical_SAM DHFR_1 RNase_H DNA_topoisoIV DNA_gyraseA_C DNA_gyraseA_C DNA_gyraseA_C Cpn60_TCP1 Glucosaminidase Radical_SAM RNA_pol_Rpb1_2 DNA_gyraseB HATPase_c Toprim DNA_gyraseB_C HATPase_c_3 RNA_pol_Rpb2_6 dUTPase DNA_ligase_aden DNA_ligase_OB RusA Peptidase_S77 DNA_pol_B_exo1 Glyco_hydro_66 SLH YadA_stalk YadA_stalk YadA_anchor YadA_stalk YadA_stalk YadA_head YadA_head Thymidylat_synt Cas_Cas4 LRR_5 Lactamase_B
NODE_2_length_128717_cov_6.103039_cutoff_0,Chromosome,-63.433467266644925,NRDD ATP-cone Fer4_12 HSDR_N_2 DNA_pol3_delta HTH_3 DHODB_Fe-S_bind NAD_binding_1 DHO_dh FKBP_C DUF4837 SpoIID LptE Sigma54_activat HTH_8 LPG_synthase_TM PdxA RsfS Chorismate_synt MS_channel SIS CBS CBS DAHP_synth_1 GerE PLDc_2 PLDc_2 PLDc ZapA DUF3552 HD KH_1 tRNA-synt_2c tRNA_SAD DHHA1 Peptidase_M41 AAA AAA_lid_3 AAA_5 RmlD_sub_bind DUF4924 LysE ROK SecG Peptidase_M16_C Peptidase_M16 Peptidase_M16_C Thioredoxin_7 DUF349 DUF349 DUF349 DUF349 DUF349 CorA SusD_RagB SusD-like_3 TonB_dep_Rec Plug CarbopepD_reg_2 CarboxypepD_reg OMP_b-brl_3 CarboxypepD_reg CarbopepD_reg_2 NTP_transferase Bac_transf CoA_binding_3 AAA_31 Wzz Polysacc_synt_2 NTP_transf_5 DegT_DnrJ_EryC1 DegT_DnrJ_EryC1 Radical_SAM SurE AAA_31 SLT LysM HD_4 RelA_SpoT TGS ACT_4 ParBc HTH_ParB EamA EamA LpxB GATase_5 AIRS_C FGAR-AT_linker AIRS_C FGAR-AT_N Peptidase_S13 Peptidase_S13 BcrAD_BadFG DUF1624 LRR_5 LRR_5 SIS Ldh_1_N Ldh_1_C Beta_elim_lyase bPH_4 Creatinase_N_2 Peptidase_M24 Peptidase_M24_C Creatinase_N PIF1 HTH_40 UvrD_C_2 NUDIX_4 HhH-GPD GTP_EFTU RF3_C Voltage_CLC CBS CBS Sua5_yciO_yrdC Formyl_trans_N Formyl_trans_C Pyr_redox_2 Cons_hypoth95 MerR_1 CTP_transf_1 DUF3822 AAA_30 UvrD_C_2 AhpC-TSA MFS_1 DUF1343 ETF E1-E2_ATPase Hydrolase AcylCoA_dehyd_C Acyl-CoA_dh_1 Acyl-CoA_dh_M Acyl-CoA_dh_N Acyl-CoA_dh_2 ETF ETF_alpha Glycos_transf_2 TonB_dep_Rec Plug CarbopepD_reg_2 CarboxypepD_reg SusD_RagB SusD-like_3 SusD-like_2
