Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_59194_cov_26.826226_cutoff_10,Chromosome,0,PhageMin_Tail GDPD Lipase_GDSL_2 Glyco_hydro_25 Phage_r1t_holin SNF2_N AAA_24 Bro-N DUF3310 DNA_pol_A
NODE_2_length_58266_cov_22.660004_cutoff_10,Chromosome,0,DUF669 AAA_24 PDDEXK_1 SNF2_N Helicase_C DNA_pol_A Prim-Pol AAA_25 Phage_r1t_holin Spherulin4 Collagen Collagen Glyco_hydro_25 Collar HK97-gp10_like Phage_Mu_F DUF3310 Terminase_6C Terminase_6 GDPD
NODE_3_length_56864_cov_45.339092_cutoff_10,Chromosome,0,GDPD Glutaredoxin Thymidylat_synt DUF669 DNA_pol_A AAA_24 Collar DUF3310 dUTPase SNF2_N
NODE_4_length_40284_cov_5.247370_cutoff_10,Chromosome,-17.723887892404008,NlpE Epimerase Glyco_hydro_57 LysR_substrate HTH_1 GDE_C GDE_N Glycos_transf_1 Glyco_transf_4 Glyco_trans_4_4 Glyco_transf_5 TonB_dep_Rec Plug Cpn60_TCP1 ATP_bind_2 APH NTP_transferase GMP_synt_C GATase Peptidase_C26 NAD_synthase Sigma70_r2 Sigma70_r4 Sigma70_r3 Sigma70_r1_2 NTP_transferase GDP_Man_Dehyd Ank_2 Cpn10 S-methyl_trans Pterin_bind B12-binding_2 B12-binding SmpB DUF4375 MutS_V Smr MscL Gp_dh_C Gp_dh_N IPPT DAGK_cat Thioredoxin_5 cNMP_binding HTH_Crp_2
NODE_5_length_1410_cov_7.153788_cutoff_10,Chromosome,0,NAD_binding_10 SUKH_5 SUKH_6
NODE_1_length_42632_cov_3.558994_cutoff_0,Chromosome,-1.51773908994722,dUTPase Adenylsucc_synt Adenylsucc_synt SNF2_N Helicase_C Prim-Pol PriCT_1 DNA_methylase Glyco_hydro_25 NLPC_P60 Phage_Gp19 DNA_pol_A Phage_prot_Gp6 Phage_capsid PDDEXK_1 AAA_24
NODE_2_length_40419_cov_312.504016_cutoff_0,Chromosome,0,Pox_D5 DUF2800 DUF3310 Amidase_2 CW_7 Terminase_1 Phage_portal Phage_capsid Peptidase_S78 Phage_holin_Dp1 Sipho_Gp37
NODE_3_length_38759_cov_7.725118_cutoff_0,Chromosome,0,Phage_Mu_F DUF3310 Terminase_6C Terminase_6 DUF2190 Mu-like_gpT D5_N Prim-Pol HTH_17 HTH_3 HK97-gp10_like PhageMin_Tail Spherulin4 Phage_integrase HTH_26 Amidase_2
NODE_4_length_16099_cov_14.548184_cutoff_0,Plasmid,3.26,ShlB POTRA_3 POTRA_2 Fil_haemagg_2 Haemagg_act Fil_haemagg_2 PT-VENN Fil_haemagg_2 Fil_haemagg_2 DUF5397 RPA CRISPR_Cas2
NODE_5_length_5254_cov_1.686112_cutoff_0,Chromosome,--
