Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_16875_cov_72.057626_cutoff_91,Chromosome,-43.7517333891351,Ribosomal_L10 GTP_EFTU_D3 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 Ribosomal_L1 Ribosomal_L11_N Ribosomal_L11 Ribosomal_L12 Ribosomal_L12_N NusG KOW SecE Ribosomal_S7 Ribosom_S12_S23 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2
NODE_1_length_7804_cov_37.251327_cutoff_10,Plasmid,5.35,YoeB_toxin Rep_3
NODE_1_length_74751_cov_235.479939_cutoff_70,Plasmid,3.98,Thy1 DUF2201_N DUF2201 Bac_DNA_binding DUF3310 DNA_pol_A Glutaredoxin Peptidase_M15_4 RNA_pol Ribonuc_red_sm AAA_24 PriCT_1
NODE_2_length_2978_cov_46.912444_cutoff_70,Chromosome,--
NODE_1_length_63704_cov_4.181102_cutoff_0,Plasmid,3.91,Terminase_3 ThiF RNase_T ASCH Prok-E2_D SNF2_N Helicase_C S-AdoMet_synt_C S-AdoMet_synt_N S-AdoMet_synt_M LuxS PhageMin_Tail Glyco_hydro_108 PG_binding_3 CLP_protease Prok_Ub DUF4376 Phage_holin_4_1 PNP_UDP_1 ParBc
NODE_2_length_61589_cov_21.609767_cutoff_0,Plasmid,3.57,DHFR_1 PDDEXK_1 DNA_pol_A DNA_pol_A DNA_pol_A_exo1 Phage_lysozyme2 HNH_3 BspA_v Amidase_2 ZoocinA_TRD Phage_holin_Dp1 CHAP Phage_Mu_F RuvC AAA_25 RepB_primase DUF1642 DUF1642 Big_8 Collagen_bind AAA_24 aGPT-Pplase1 MucBP MucBP DUF3310 dUTPase
NODE_3_length_49392_cov_52.923451_cutoff_0,Chromosome,0,Glyco_hydro_25 DNA_pol_A AAA_25 DNA_pol_A_exo1 DUF3310 dUTPase HTH_3 BspA_v Glucosaminidase CHAP HD BspA_v Phage_holin_Dp1 RuvC HK97-gp10_like CLP_protease PDDEXK_1 HTH_3 DUF1642 HTH_3 Spore_Cse60 AAA_24
NODE_4_length_38426_cov_15.173251_cutoff_0,Chromosome,0,Phage_holin_6_1 HTH_26 CHAP CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 Collagen N6_N4_Mtase ParBc Glutaredoxin DUF3310 Terminase_3 Terminase_3C Phage_Mu_F Phage_prot_Gp6 DUF4355 Phage_connect_1 RusA AAA_25 PriCT_2 ResIII Helicase_C AAA_23 AAA_24 DUF859 HK97-gp10_like
NODE_5_length_31048_cov_56.342546_cutoff_0,Plasmid,57.47,T2SSE SLT TrbL CagX TrbI ParG AAA_31 T4SS CagE_TrbE_VirB VirB3 TrbC TraD AAA_30 MobA_MobL TrwB_AAD_bind SLT VirB8 Rep_3 SprT-like Antirestrict Zeta_toxin Resolvase
NODE_6_length_11765_cov_2.858915_cutoff_0,Chromosome,0,Pkinase Big_9 fn3 Big_9 Big_9 Big_9 Big_9 Cadherin_4 Cadherin_4 Cadherin_4 DUF58 Transglut_core Pkinase_Tyr
NODE_7_length_6685_cov_2.795248_cutoff_0,Plasmid,7.03,Relaxase Thioredoxin DUF2599 ParE_toxin Relaxase
NODE_8_length_6083_cov_8.381951_cutoff_0,Chromosome,0,DDE_Tnp_ISL3 Peptidase_M78 Chorismate_bind HTH_3
NODE_9_length_5672_cov_86.290795_cutoff_0,Plasmid,5.35,Rep_3
NODE_10_length_5464_cov_5.650269_cutoff_0,Plasmid,5.20,FtsK_SpoIIIE Rep_trans RepL
NODE_11_length_4613_cov_3.401235_cutoff_0,Chromosome,0,FtsK_SpoIIIE Rep_trans
NODE_12_length_4511_cov_2.170501_cutoff_0,Chromosome,0,DUF262 DUF262 DUF1524
NODE_13_length_4239_cov_8.349592_cutoff_0,Plasmid,9.21,Rep_3 Mob_Pre
NODE_14_length_4147_cov_3.878133_cutoff_0,Plasmid,2.52,Rep_2
NODE_15_length_4094_cov_19.069704_cutoff_0,Plasmid,5.35,Rep_3 HTH_11 PemK_toxin
NODE_16_length_3995_cov_6.983155_cutoff_0,Chromosome,--
