Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_52485_cov_168.373493_cutoff_153,Chromosome,0,AAA_24 DUF3853 HTH_3 HigB-like_toxin Peptidase_S78 Terminase_2 YopX Phage_portal Phage_capsid HTH_3 ANT Bro-N Phage_pRha Dam ResIII Helicase_C NinG DUF551 Phage_holin_4_1 Peptidase_M15_3 DUF4376
NODE_1_length_6738_cov_349.220838_cutoff_91,Plasmid,8.86,DUF772 DDE_Tnp_1_2 Rep_3 Relaxase
NODE_1_length_3261_cov_104.982726_cutoff_118,Chromosome,0,HipA_C Couple_hipA HTH_3
NODE_2_length_3147_cov_118.799023_cutoff_118,Chromosome,0,LPD28 N6_Mtase
NODE_1_length_56530_cov_110.952226_cutoff_54,Plasmid,5.32,IstB_IS21 Lactamase_B Phage_int_SAM_5 Arm-DNA-bind_5 Phage_integrase GerE HTH_3 AAA_29 RecT RNase_T ParBc KorB Dam DUF4417 ParBc Terminase_3 Phage_prot_Gp6 ART ADP_ribosyl_GH DNA_methylase DUF551 RtcB Mga Amidase_3 RVT_1
NODE_2_length_25785_cov_153.268438_cutoff_54,Chromosome,-19.45479546208682,YdfA_immunity PNP_UDP_1 NAD_binding_10 HATPase_c Response_reg HisKA PAS_3 MnmE_helical TrmE_N HTH_17 Phage_int_SAM_5 Arm-DNA-bind_5 DDE_Tnp_1 DUF3871 Phage_integrase Lipocalin_4 DMT_6 DMT_6 ATP_bind_3 TPR_16 PD40 NfeD Resolvase Recombinase
NODE_1_length_166198_cov_29.961823_cutoff_10,Chromosome,-5.547706784655212,DUF932 LPD24 BRCT NUMOD4 HNH_3 DNA_ligase_aden DNA_ligase_OB DndB Phage_integrase Phage_int_SAM_1 PTS_2-RNA RadC ABC_tran DUF2829 BPD_transp_1 DUF4313 DUF2513 Glyco_hydro_25 CHAP SH3_3 RVT_1 AAA Big_2 OmpA NMT1 Beta-Casp Lactamase_B RMMBL RusA GIY-YIG NUMOD1 DUF2786 Phage_integrase Phage_int_SAM_3 Integrase_DNA Metallophos Isochorismatase YAcAr OrfB_Zn_ribbon OrfB_IS605 P22_AR_N NAD_synthase dUTPase Thy1 Thg1 Bac_DNA_binding DNA_pol3_alpha PHP DNA_pol3_finger AAA_24 CTP_transf_like RNA_ligase PhageMin_Tail Tn916-Xis Y1_Tnp CLP_protease Bro-N PDDEXK_1 Band_7 AAA_30 UvrD_C_2 HHH_4 HD Guanylate_kin Ribonuc_red_lgC
NODE_2_length_51022_cov_64.317794_cutoff_10,Chromosome,0,Methyltransf_23 dUTPase Thymidylat_synt Intein_splicing Terminase_6C LPD11 DUF4886 DUF1360 SNF2_N DNA_pol_A VirE DUF3310 Phage_holin_4_1 Amidase_2 DUF2815 DUF2800 Trans_reg_C Response_reg
NODE_3_length_1988_cov_6.446363_cutoff_10,Chromosome,0,HATPase_c_4 HTH_11 HTH_DeoR HTH_24 AlbA_2
NODE_1_length_44587_cov_9.137138_cutoff_0,Chromosome,0,Phage_Gp15 Minor_capsid_2 S-l_SbsC_C Cys_rich_KTR Phage_GP20 AAA_24 ERCC4 NUMOD3 GIY-YIG NUMOD3 Terminase_6 Phage_r1t_holin Phage_min_cap2 Terminase_2 ATPase HTH_3 Phage_integrase Glyco_hydro_25 PG_binding_1 PG_binding_1 CHAP DUF4352 Mrr_cat
NODE_2_length_40163_cov_94.256049_cutoff_0,Chromosome,0,Head-tail_con Amidase_3 DUF2800 IstB_IS21
NODE_3_length_5163_cov_8.120330_cutoff_0,Plasmid,4.09,MobC
NODE_4_length_3745_cov_3.278899_cutoff_0,Chromosome,-2.7769805785667536,POTRA
NODE_5_length_2828_cov_451.552526_cutoff_0,Chromosome,--
NODE_6_length_2239_cov_2.675301_cutoff_0,Chromosome,0,Phage_integrase Methylase_S Methylase_S Phage_int_SAM_4
NODE_7_length_2037_cov_1.200000_cutoff_0,Chromosome,0,DUF4435 AAA_21
NODE_8_length_702_cov_1.960000_cutoff_0,Chromosome,--
NODE_1_length_14782_cov_10.519007_cutoff_5,Chromosome,0,T2SS-T3SS_pil_N TonB_dep_Rec Plug Peptidase_C11 NlpE
NODE_2_length_5449_cov_2.954207_cutoff_5,Chromosome,0,Ntox16 Ntox16
NODE_3_length_1466_cov_2.631389_cutoff_5,Chromosome,0,Fic
NODE_4_length_1115_cov_3.269750_cutoff_5,Chromosome,0,Glug
NODE_1_length_50681_cov_64.539740_cutoff_33,Chromosome,0,Thymidylat_synt dUTPase Methyltransf_23 Intein_splicing Terminase_6C Trans_reg_C Response_reg LPD11 DNA_pol_A DUF2800 DUF1360 DUF4886 DUF2815 Amidase_2 Phage_holin_4_1 DUF3310 VirE SNF2_N
NODE_1_length_166198_cov_29.961823_cutoff_15,Chromosome,-5.547706784655212,DUF932 OmpA NMT1 RNA_ligase AAA_24 Band_7 DUF2829 OrfB_Zn_ribbon OrfB_IS605 DNA_ligase_aden DNA_ligase_OB NUMOD4 HNH_3 BPD_transp_1 ABC_tran BRCT DUF2513 DUF2786 Isochorismatase RusA Metallophos PhageMin_Tail Beta-Casp Lactamase_B RMMBL AAA_30 UvrD_C_2 HHH_4 HD PDDEXK_1 DNA_pol3_alpha PHP DNA_pol3_finger Guanylate_kin Ribonuc_red_lgC Thy1 AAA CLP_protease Glyco_hydro_25 CHAP SH3_3 Phage_integrase Phage_int_SAM_3 Integrase_DNA Tn916-Xis dUTPase GIY-YIG NUMOD1 Thg1 Bro-N CTP_transf_like YAcAr NAD_synthase PTS_2-RNA RVT_1 Big_2 DndB Phage_integrase Phage_int_SAM_1 P22_AR_N RadC DUF4313 LPD24 Y1_Tnp Bac_DNA_binding
NODE_2_length_100323_cov_19.355146_cutoff_15,Chromosome,-3.37261042092746,Sigma70_r2 Sigma70_r4_2 Sigma70_r4 DnaB_C DUF3799 ART-PolyVal AAA_24 Toprim_4 Metallophos DUF1064 Metallophos RVT_1 Phage_holin_4_1 Collagen Collagen Collagen NUMOD4 HNH_3 dUTPase
NODE_3_length_2770_cov_11.988860_cutoff_15,Chromosome,0,DUF4065
NODE_4_length_1483_cov_89.241821_cutoff_15,Chromosome,0,DDE_Tnp_ISL3
