Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_48415_cov_291.335243_cutoff_153,Chromosome,-2.4971416835774463,VRR_NUC HTH_Tnp_1_2 Phage_prot_Gp6 Laminin_G_3 Phage_cap_E SSB IstB_IS21 DUF4406 Bac_DnaA_C Prophage_tail Bac_DNA_binding RVT_1 GerE Terminase_6 Lactamase_B_2 AAA_23 Phage_int_SAM_5 Arm-DNA-bind_5 DNA_methylase DNA_methylase
NODE_2_length_35889_cov_278.411538_cutoff_153,Plasmid,31.35,SSB DUF1738 MPTase-PolyVal Transposon_TraM DUF3945 DUF3945 DUF4138 DUF4138 TrbL TraO DUF3875 Resolvase HTH_7 AbiEii DUF2582 DUF2582 AbiEii Toprim_2 HTH_3 Resolvase HTH_7 HTH_11 MipZ MobC T4SS-DNA_transf PLCC bPH_2 Relaxase
NODE_1_length_172743_cov_18.414853_cutoff_10,Chromosome,-5.547706784655212,RVT_1 PDDEXK_5 Bac_DNA_binding DndB PhageMin_Tail Thg1 Gly_rich Gly_rich HD AAA_30 UvrD_C_2 HHH_4 Radical_SAM NUMOD4 HNH_3 HTH_17 Guanylate_kin CLP_protease dUTPase ABC_tran Bro-N DNA_ligase_aden DNA_ligase_OB Gly_rich Gly_rich Gly_rich CTP_transf_like Thy1 DNA_pol3_alpha PHP DNA_pol3_finger P22_AR_N Band_7 Big_2 DUF1768 GIY-YIG NUMOD1 Phage_integrase Phage_int_SAM_1 Ribonuc_red_lgC PTS_2-RNA DUF932 DUF2786 LPD24 Metallophos DUF2829 RadC Glyco_hydro_25 CHAP BPD_transp_1 BRCT RusA Phage_integrase AAA_24 Beta-Casp Lactamase_B RMMBL RNA_ligase AAA OmpA NMT1 GIY-YIG PDDEXK_1 NAD_synthase
NODE_2_length_1748_cov_5.295631_cutoff_10,Chromosome,0,CitMHS CitMHS
NODE_1_length_44760_cov_3.236063_cutoff_0,Chromosome,0,Lar_restr_allev ATPase Phage_Gp15 Phage_min_cap2 Phage_r1t_holin Cys_rich_KTR Terminase_6 Phage_GP20 DUF551 Minor_capsid_2 DUF4352 Phage_integrase Glyco_hydro_25 PG_binding_1 PG_binding_1 MazE_antitoxin Terminase_2 HTH_3 Mrr_cat ERCC4 S-l_SbsC_C AAA_24
NODE_2_length_43465_cov_4.520236_cutoff_0,Chromosome,0.16968594686650817,HicB Collagen Collagen Collagen RHH_1 AntA ANT Peptidase_M15_4 DUF1829 DUF1828 Phage_integrase Phage_int_SAM_3 Phage_int_SAM_5 Cu_amine_oxidN1 MuF_C HTH_26 Mrr_cat Peptidase_S24 HTH_3 HTH_26 ERF Hjc IstB_IS21 SSB DUF4747 ParE_toxin Terminase_2
NODE_3_length_32809_cov_4.550379_cutoff_0,Plasmid,2.48,Phage_portal CLP_protease Terminase_1 HK97-gp10_like Phage_capsid HNH ParBc AAA_31 Glucosaminidase Phage_holin_4_1 HTH_38 rve HTH_38 VRR_NUC RVT_1 23S_rRNA_IVP Sipho_tail PhageMin_Tail FGE-sulfatase Sipho_Gp37 DNA_methylase DNA_methylase DNA_methylase
NODE_4_length_7493_cov_222.243797_cutoff_0,Plasmid,5.35,HTH_3 Gp49 Rep_3 DNA_methylase
NODE_5_length_1161_cov_1.462177_cutoff_0,Plasmid,3.03,RHH_1 DUF2726
NODE_6_length_683_cov_1.409241_cutoff_0,Chromosome,--
