Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_37931_cov_178.743224_cutoff_198,Chromosome,-10.845163172302549,ACP HpcH_HpaI DUF45 DNA_pol3_alpha DNA_pol3_finger PHP HHH_6 tRNA_anti-codon Y1_Tnp LysR_substrate HTH_1 HTH_30 Na_sulph_symp PK PK_C PEP-utilizers Bax1-I DHFR_1 Thymidylat_synt Aldedh Tex_N Tex_YqgF HHH_3 HHH_9 S1 HHH_7 WYL MethyTransf_Reg Methyltransf_31 Methyltransf_12 Methyltransf_25 Methyltransf_4 CMAS RQC Helicase_C HRDC DEAD RecQ_Zn_bind SSF LysR_substrate HTH_1 POR_N POR EKR PFOR_II TPP_enzyme_C Fer4_16 Fer4_7 Fer4_9 Cupin_2 MFS_1 CitF DUF4261
NODE_2_length_23280_cov_199.999828_cutoff_198,Chromosome,-50.84406470785433,Ribosomal_S7 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_45 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_5 RNA_pol_Rpb1_4 Ribosomal_L7Ae Ribosom_S12_S23 PMT_2 Lyase_1 FumaraseC_C COX1 Ribosomal_L33 SecE NusG KOW Ribosomal_L11_N Ribosomal_L11 Ribosomal_L1 Ribosomal_L10 Ribosomal_L12 Ribosomal_L12_N GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2
NODE_1_length_175355_cov_40.026079_cutoff_10,Chromosome,-13.145085896766552,TerD Aminotran_5 HSP70 Big_3 Big_3 DUF1768 AAA_33 Metallophos Amidase_3 T2SSE 5_3_exonuc_N GreA_GreB GreA_GreB_N DnaB_C Isochorismatase RVT_3 DNA_pol_A SAF LemA RNase_H DNA_pol3_delta2 Flg_new Flg_new Flg_new Flg_new Flg_new DNA_ligase_aden RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_1 YdjM RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 T2SSE Cauli_VI RNase_T NERD CW_binding_1 CW_binding_1 FtsK_SpoIIIE zf-CHC2 NLPC_P60 SH3_3 Hydrolase_like DUF218 DNA_pol_A DNA_pol_A_exo1 Metallophos AAA_15 UvrD-helicase UvrD_C CutA1
NODE_2_length_154179_cov_11.772618_cutoff_10,Chromosome,-6.494138174990095,NERD DNA_pol3_delta2 Toprim_N DNA_ligase_aden HSP70 RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 Phage_lysozyme2 UvrD-helicase UvrD_C Metallophos YdjM RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 DUF1768 RimK ATP-grasp_3 FtsK_SpoIIIE DNA_pol_A RNase_H_2 Peptidase_M15_4 5_3_exonuc_N GreA_GreB T2SSE DnaB_C SAF zf-CHC2 DNA_pol_A
NODE_3_length_98091_cov_17.708868_cutoff_10,Chromosome,0,AAA_24 AAA DUF1064 DUF3799 DnaB_C Metallophos Sigma70_r2 Sigma70_r4 Sigma70_r4_2 T5orf172 HNH_3 NUMOD4 DUF1599 Thy1 LTD dUTPase Glucosaminidase
NODE_4_length_84307_cov_25.966580_cutoff_10,Plasmid,8.35,DUF3310 MethyltransfD12 DNA_pol3_beta_3 DNA_pol3_beta DNA_pol3_beta_2 DNA_pol3_beta HU-HIG PP-binding DNA_methylase DNA_methylase Thy1 LRR_5 LRR_5 LRR_5 MazG VirE_N PriCT_2 Phage_integrase Phage_int_SAM_5 ArdA HTH_26 DUF4468 PAPS_reduct HU-HIG DUF5051 Peptidase_M15_3 Rep_3 AAA_31
NODE_5_length_30806_cov_4.857399_cutoff_10,Chromosome,0,SSB HTH_3 RNase_T Phage_integrase Phage_int_SAM_3 SLT HTH_3 Phage_H_T_join HK97-gp10_like PhageMin_Tail DUF859 Prophage_tail HNH N6_N4_Mtase Phage_portal CLP_protease Terminase_4 Terminase_1 DUF4406 YopX DNA_methylase HTH_3 Phage_r1t_holin Glyco_hydro_25 CW_binding_2 CW_binding_2 CW_binding_2 Phage_capsid
NODE_6_length_698_cov_13.761675_cutoff_10,Chromosome,--
NODE_1_length_3932_cov_77.908690_cutoff_70,Chromosome,0,DUF637 Ribonuclease Fil_haemagg_2 Fil_haemagg_2 Fil_haemagg_2
NODE_1_length_57717_cov_39.040961_cutoff_0,Chromosome,0,RdRP Phage_holin_6_1 DUF1599 Prophage_tail Peptidase_S78 Terminase_1 Phage_portal HK97-gp10_like Amidase_5 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1
