Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_3424_cov_117.841350_cutoff_91,Chromosome,0,TonB_dep_Rec CarbopepD_reg_2 Plug CarboxypepD_reg
NODE_2_length_2741_cov_57.842718_cutoff_91,Chromosome,0,Semialdhyde_dhC TPR_12 TPR_12 TPR_12 TPR_12 TPR_12 TPR_12 TPR_10 TPR_12 TPR_10 TPR_10 TPR_10 TPR_10 TPR_10 TPR_10 TPR_10 TPR_12 TPR_16 TPR_19 TPR_10 TPR_16 TPR_7 TPR_7 TPR_16 TPR_16 TPR_7 TPR_16 TPR_7 TPR_7 TPR_7 TPR_7 TPR_8 TPR_8 TPR_8 TPR_4 TPR_4 PPR
NODE_1_length_40246_cov_172.943539_cutoff_118,Chromosome,0,AAA_23 AAA_24 ResIII Helicase_C AAA_25 PriCT_2 Collagen_bind Big_8 HTH_3 ParBc Phage_TAC_12 DUF739 ZoocinA_TRD Amidase_5 Phage_holin_6_1 RusA DUF1642 DUF1642 Phage_tail_2 Prophage_tail PhageMin_Tail Sipho_tail HK97-gp10_like DUF4355 Phage_connect_1 Phage_prot_Gp6 Terminase_6 Phage_Mu_F
NODE_1_length_32357_cov_12.921716_cutoff_10,Plasmid,3.02,Phage_tail_2 Terminase_1 Peptidase_S78 Phage_capsid Phage_portal Phage_connect_1 DUF3168 HTH_7 NUMOD4 HNH_3 GIY-YIG HNH EcoRI_methylase DNA_methylase EcoRI_methylase Terminase_4
NODE_2_length_30203_cov_26.326031_cutoff_10,Plasmid,53.68,T4SS-DNA_transf Cag12 Fic Topoisom_bac Toprim_Crpt Toprim zf-C4_Topoisom TrbM Resolvase AAA_31 AAA_31 DUF1738 MPTase-PolyVal Rep_3 CagE_TrbE_VirB VirB3 TrbL TrbC SLT T4SS CagX VirB8 T2SSE TrbI
NODE_3_length_21920_cov_10.883761_cutoff_10,Chromosome,0,FtsK_SpoIIIE VWA WXG100 PP2C_2 Pkinase DUF2357 AAA_12 AAA_11 AAA_19 AAA_30
NODE_4_length_4515_cov_81.187697_cutoff_10,Plasmid,3.51,Relaxase
NODE_5_length_1854_cov_49.221159_cutoff_10,Chromosome,0,HTH_38
NODE_6_length_713_cov_21.594340_cutoff_10,Chromosome,0,Big_6
NODE_1_length_2989_cov_82.751374_cutoff_70,Chromosome,0,CW_binding_1 CW_binding_1 CW_binding_1
NODE_1_length_47813_cov_40.653679_cutoff_0,Chromosome,0,DUF2800 Sipho_tail HK97-gp10_like Terminase_1 Phage_holin_Dp1 Phage_portal DUF3310 Amidase_2 CW_binding_1 CW_binding_1 Phage_capsid Peptidase_S78 Sipho_Gp37
NODE_2_length_43280_cov_12.085596_cutoff_0,Chromosome,0,SSB HNH Whib RusA NLPC_P60 Collagen Phage_capsid Peptidase_S78 Phage_portal
