Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_23162_cov_80.498506_cutoff_91,Chromosome,-53.242766318617896,SecE Ribosomal_L12 Ribosomal_L12_N Ribosomal_L10 NusG KOW Ribosomal_L1 Ribosomal_L11_N Ribosomal_L11 GTP_EFTU_D3 Ribosomal_L33 COX1 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 Ribosom_S12_S23 Ribosomal_L7Ae GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 Ribosomal_S7 Lyase_1 FumaraseC_C PMT_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_5 RNA_pol_Rpb1_4 RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_45 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2
NODE_1_length_16799_cov_109.752960_cutoff_118,Chromosome,-43.75173338913504,Ribosomal_S7 GTP_EFTU_D3 Ribosomal_L11_N Ribosomal_L11 Ribosomal_L1 Ribosomal_L10 Ribosomal_L12 Ribosomal_L12_N SecE NusG KOW GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 Ribosom_S12_S23 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2
NODE_1_length_1976_cov_64.949974_cutoff_54,Chromosome,0,Crystall
NODE_1_length_11458_cov_28.031456_cutoff_10,Plasmid,9.21,Rep_3 ComR_TPR HTH_31 ABC2_membrane_3 ABC_tran AbiEii Mob_Pre
NODE_1_length_1337_cov_73.214286_cutoff_70,Chromosome,0,YadA_stalk
NODE_2_length_1079_cov_81.958084_cutoff_70,Chromosome,0,DUF4303
NODE_1_length_32367_cov_6.586621_cutoff_0,Chromosome,0,Collagen Phage_holin_1 Phage_holin_4_1 Mtd_N Collagen Prophage_tail Gp58 DUF5361 Peptidase_M78 HTH_3 HTH_3 YjzC CW_binding_1 Amidase_2 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 Phage_integrase Arm-DNA-bind_4 PRA-PH Phage_Gp19 Phage_capsid Phg_2220_C HTH_3 DnaB_C DUF3310 Phage_prot_Gp6 Phage_integrase HNH SSB Glutaredoxin
NODE_2_length_11821_cov_12.657698_cutoff_0,Plasmid,10.52,YoeB_toxin MobC Relaxase Resolvase
NODE_3_length_6905_cov_5.982279_cutoff_0,Plasmid,5.93,Resolvase HTH_7 HTH_3
NODE_4_length_6461_cov_3.077381_cutoff_0,Plasmid,3.86,Mob_Pre
NODE_5_length_5946_cov_1.958085_cutoff_0,Chromosome,0,VWA_2
NODE_6_length_3300_cov_3.094943_cutoff_0,Plasmid,3.86,RHH_1 Mob_Pre
NODE_7_length_1712_cov_13.746177_cutoff_0,Chromosome,--
NODE_8_length_1401_cov_3.766616_cutoff_0,Plasmid,5.05,Rep_2 Rep_2
NODE_9_length_1392_cov_7.512548_cutoff_0,Chromosome,--
NODE_10_length_1097_cov_13.210784_cutoff_0,Chromosome,0,AgI_II_C2 FctA
NODE_11_length_1014_cov_2.144077_cutoff_0,Chromosome,--
NODE_12_length_923_cov_2.047281_cutoff_0,Chromosome,0,DKNYY DKNYY
NODE_13_length_830_cov_1.896414_cutoff_0,Chromosome,0,LRR_5
NODE_14_length_807_cov_1.431507_cutoff_0,Chromosome,--
NODE_15_length_760_cov_2.304539_cutoff_0,Chromosome,--
NODE_16_length_749_cov_1.284226_cutoff_0,Chromosome,0,HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind HCBP_related
NODE_17_length_704_cov_5.355662_cutoff_0,Chromosome,--
NODE_18_length_704_cov_1.845295_cutoff_0,Chromosome,--
NODE_19_length_693_cov_4.474026_cutoff_0,Chromosome,--
NODE_20_length_604_cov_4.762808_cutoff_0,Chromosome,--
NODE_21_length_590_cov_11.590643_cutoff_0,Chromosome,0,HCBP_related HemolysinCabind HemolysinCabind
NODE_1_length_11436_cov_28.013205_cutoff_26,Plasmid,9.21,ABC2_membrane_3 ComR_TPR HTH_31 ABC_tran AbiEii Rep_3 Mob_Pre
NODE_1_length_2313_cov_39.603757_cutoff_42,Chromosome,0,DUF1269 Phage_integrase
