Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_23163_cov_76.453955_cutoff_91,Chromosome,-49.84191268537438,Ribosomal_L33 COX1 Ribosomal_L1 Ribosomal_L12 Ribosomal_L12_N GTP_EFTU_D3 Ribosomal_L7Ae GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 Lyase_1 FumaraseC_C PMT_2 NusG KOW Ribosomal_S7 SecE RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_45 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 Ribosomal_L11_N Ribosomal_L11 Ribosom_S12_S23 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_4 Ribosomal_L10
NODE_1_length_4183_cov_95.539211_cutoff_118,Chromosome,0,DUF3349 PHO4
NODE_1_length_57829_cov_9.800405_cutoff_10,Chromosome,0,Gp58 Prophage_tail Amidase_5 Collagen Phage_holin_6_1 DUF1366 Terminase_1 Phage_portal DUF1599 Collagen_bind Big_8 Peptidase_S78 L_lactis_ph-MCP HK97-gp10_like
NODE_1_length_38585_cov_19.617404_cutoff_0,Plasmid,3.29,SNF2_N PcfJ DUF2190 DUF1492 HTH_26 HTH_3 VirE DUF2815 DNA_pol_A DUF2800 Terminase_GpA Peptidase_S78 Mu-like_gpT Mu-like_gpT Phage-tail_3 Phage_tail_L Phage_min_tail Phage_integrase Amidase_2 Phage_portal_2 NLPC_P60 VRR_NUC DUF3310
NODE_2_length_35684_cov_21.210492_cutoff_0,Chromosome,0,PG_binding_1 Collar fn3 Collagen NLPC_P60 DCD DUF2786 DNA_pol_A DUF2800 DUF2815 VirE SNF2_N Phage_prot_Gp6 Phage_Gp19 DUF5309
NODE_3_length_27226_cov_44.281484_cutoff_0,Plasmid,48.69,TrbI T4SS-DNA_transf T4SS-DNA_transf CagX MobA_MobL VirB8 SLT T2SSE Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom Zeta_toxin CbiA Rep_3 Resolvase ToxN_toxin Peptidase_M23 TrbL TrbL T4SS CagE_TrbE_VirB Zot VirB3
NODE_4_length_4263_cov_4.093407_cutoff_0,Plasmid,7.30,MobA_MobL MobA_MobL
NODE_5_length_3592_cov_3.351920_cutoff_0,Chromosome,0,Band_7_1 SHOCT
NODE_6_length_2398_cov_4.183972_cutoff_0,Chromosome,--
NODE_7_length_1805_cov_4.652778_cutoff_0,Chromosome,--
NODE_8_length_1676_cov_2.996248_cutoff_0,Plasmid,2.52,Rep_2
NODE_9_length_731_cov_3.172783_cutoff_0,Chromosome,--
NODE_10_length_638_cov_2.823529_cutoff_0,Chromosome,--
NODE_11_length_608_cov_2.084746_cutoff_0,Chromosome,0,HCBP_related HemolysinCabind HemolysinCabind HemolysinCabind
NODE_1_length_56019_cov_55.342140_cutoff_26,Chromosome,-2.4971416835774463,ANT Bro-N Peptidase_S24 SNF2_N Helicase_C Bac_DNA_binding DUF4494 RecT DUF3799 DUF1064 InPase MuF_C Helicase_C RadC ddrB-ParB Amidase_2 Phage_int_SAM_5
NODE_1_length_25946_cov_98.113650_cutoff_42,Plasmid,25.70,CHAP SLT DUF4913 CbiA RepA_C Resolvase HTH_7 ParG T4SS-DNA_transf TrwC AAA_30 AAA_19
NODE_1_length_228715_cov_22.871001_cutoff_20,Chromosome,-11.436070652941574,PHP DNA_pol3_alpha RNA_lig_T4_1 Metallophos AAA_33 DUF4406 AAA Intein_splicing OrfB_IS605 OrfB_Zn_ribbon AAA_18 SNF2_N Helicase_C ERCC3_RAD25_C DUF1064 LAGLIDADG_3 Thymidylate_kin HNH_3 Metallophos_2 LRR_5 CLP_protease Phage_Mu_Gam YadA_head RecA SLH YadA_anchor YadA_stalk YadA_stalk DUF2997 DNA_pol3_finger DNA_pol3_alpha HHH_6 Bac_DNA_binding Cauli_VI Amidase_2 NRDD ATP-cone zf-CHC2 Toprim_N Toprim_4 Toprim_2 Big_5 Thymidylat_synt DNA_gyraseB_C Fer4_12 ClpB_D2-small AAA_2 OrfB_Zn_ribbon OrfB_IS605 HTH_OrfB_IS605 DNA_gyraseB LAGLIDADG_3 OrfB_Zn_ribbon OrfB_IS605 HTH_OrfB_IS605 YopX GIY-YIG NUMOD3 DnaB_C RecA DNA_topoisoIV DHFR_1 UvrD_C UvrD-helicase AAA_19 UvrD-helicase AP2 dUTPase DHH DHHA1 Phage_lysozyme2 Peptidase_M23 HATPase_c ResIII Helicase_C Rad52_Rad22 DNA_pol3_alpha DNA_pol3_finger AAA Fer4_12 SSB NRDD
NODE_2_length_42363_cov_14.848697_cutoff_20,Plasmid,11.86,Endonuclea_NS_2 Ada_Zn_binding DUF4491 MobC TnpW Relaxase E1-E2_ATPase Hydrolase HMA HMA HTH_5 Peptidase_M78 Thioredoxin_3 ArsP_1 LMWPc SBF HTH_5 AbiEii SNF2_N TTRAP TnpV DUF4368 Zn_ribbon_recom Resolvase Recombinase Mob_Pre DUF4366 SH3_3 SH3_4 NLPC_P60 DUF87 Bro-N LPD16 LPD16 Topoisom_bac Toprim YodL DUF4316 FAD_binding_2 Succ_DH_flav_C Fer2_3 AAA_21 PemK_toxin Phage_integrase Phage_int_SAM_3 Phage_integrase Phage_int_SAM_3 AAA_25
NODE_3_length_27226_cov_44.281484_cutoff_20,Plasmid,48.69,CbiA Zeta_toxin ToxN_toxin Resolvase Rep_3 T2SSE TrbL T4SS CagE_TrbE_VirB Zot VirB3 Peptidase_M23 TrbL Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom SLT CagX VirB8 MobA_MobL T4SS-DNA_transf T4SS-DNA_transf TrbI
NODE_4_length_1394_cov_58.898254_cutoff_20,Chromosome,0,MucBP_2 Mub_B2 MucBP_2
