NODE_1_length_37485_cov_3.927769_cutoff_0,Plasmid,71.22,Peptidase_M15_2 Zeta_toxin KfrB TrbL TrbM PhdYeFM_antitox Resolvase PIN T2SSE TrbC VirB3 CagE_TrbE_VirB VirB8 CagX TrbH TrbI Activator-TraM TrfA HTH_3 SSB ParBc KorB KorB_C KfrB AAA_31 T4SS-DNA_transf Relaxase LPD7 Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom Peptidase_S26 DUF5338 MPTase-PolyVal DUF1738
NODE_2_length_5138_cov_3.446354_cutoff_0,Plasmid,6.45,TraD MobA_MobL
NODE_3_length_4522_cov_17.951406_cutoff_0,Plasmid,16.45,Relaxase Replicase PriCT_1 HTH_11 MobC
NODE_4_length_4494_cov_95.939325_cutoff_0,Plasmid,7.07,Mobilization_B TrfA RepB_primase
NODE_5_length_3914_cov_2.553557_cutoff_0,Plasmid,9.21,Mob_Pre CRISPR_Cas2 Rep_3
NODE_6_length_3881_cov_32.396162_cutoff_0,Plasmid,8.86,Relaxase Rep_3
NODE_7_length_3493_cov_14.942623_cutoff_0,Plasmid,2.52,Rep_2
NODE_8_length_3192_cov_10.132584_cutoff_0,Plasmid,5.48,Rep_1
NODE_9_length_2561_cov_2.705717_cutoff_0,Plasmid,8.84,ParE_toxin Replicase PriCT_1 HTH_11
NODE_10_length_2392_cov_1.470842_cutoff_0,Chromosome,--
NODE_11_length_2134_cov_2.753038_cutoff_0,Plasmid,5.48,Rep_1
NODE_12_length_1603_cov_93.211009_cutoff_0,Chromosome,--
NODE_13_length_1435_cov_29.089838_cutoff_0,Chromosome,--
NODE_14_length_1364_cov_2.226884_cutoff_0,Chromosome,--
NODE_15_length_1361_cov_2.996885_cutoff_0,Chromosome,--
NODE_16_length_1313_cov_4.184466_cutoff_0,Chromosome,0,Rib Rib Rib Rib Rib
NODE_17_length_1300_cov_2.631235_cutoff_0,Chromosome,--
NODE_18_length_1198_cov_3.079393_cutoff_0,Chromosome,0,DUF559
NODE_19_length_1139_cov_2.799435_cutoff_0,Chromosome,0,YadA_stalk YadA_stalk YadA_stalk
NODE_20_length_1109_cov_1.838178_cutoff_0,Chromosome,--
NODE_21_length_1107_cov_1.007767_cutoff_0,Chromosome,--
NODE_22_length_1081_cov_2.503984_cutoff_0,Chromosome,0,DUF1963 DUF1963
NODE_23_length_995_cov_2.714597_cutoff_0,Chromosome,--
NODE_24_length_797_cov_0.736111_cutoff_0,Chromosome,--
NODE_25_length_755_cov_2.321534_cutoff_0,Chromosome,0,HemolysinCabind HemolysinCabind HCBP_related HemolysinCabind HemolysinCabind HemolysinCabind
NODE_26_length_731_cov_1.474006_cutoff_0,Chromosome,0,HCBP_related HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind
NODE_27_length_677_cov_3.243333_cutoff_0,Chromosome,0,HemolysinCabind HCBP_related HemolysinCabind HemolysinCabind HemolysinCabind
NODE_28_length_677_cov_1.451667_cutoff_0,Chromosome,0,HemolysinCabind HCBP_related HemolysinCabind HemolysinCabind
NODE_29_length_671_cov_1.713805_cutoff_0,Chromosome,0,HemolysinCabind HemolysinCabind HemolysinCabind
NODE_30_length_632_cov_6.120721_cutoff_0,Chromosome,--
NODE_31_length_623_cov_10.542125_cutoff_0,Chromosome,0,HemolysinCabind HCBP_related HemolysinCabind HCBP_related
NODE_32_length_623_cov_6.194139_cutoff_0,Chromosome,--
NODE_1_length_44193_cov_21.318977_cutoff_20,Plasmid,2.67,Phage_prot_Gp6 DnaB_C ERF DUF3310 SSB Phage_r1t_holin Glyco_hydro_25 Collar Phage_capsid Phage_Gp19 DUF5403 TIG
NODE_2_length_3303_cov_13.941723_cutoff_20,Plasmid,3.35,MerT MerR_1 UPF0060 HMA
NODE_1_length_44215_cov_21.322670_cutoff_5,Plasmid,2.67,DUF3310 ERF SSB Phage_r1t_holin Glyco_hydro_25 TIG DUF5403 Collar Phage_Gp19 DnaB_C Phage_prot_Gp6 Phage_capsid
NODE_2_length_31300_cov_10.368574_cutoff_5,Plasmid,3.57,Thymidylat_synt PhageMin_Tail Phage_capsid Peptidase_S78 DNA_pol_A DNA_pol_A_exo1 Thioredoxin SNF2_N AAA_25 RepB_primase DNA_pol_A AAA_24 PDDEXK_1 dCMP_cyt_deam_1 Glyco_hydro_16 Terminase_4 Terminase_1 Phage_portal
NODE_3_length_15048_cov_8.251954_cutoff_5,Plasmid,3.26,RPA CRISPR_Cas2 DUF5397 ShlB POTRA_3 POTRA_2 Fil_haemagg_2 Haemagg_act Fil_haemagg_2 PT-VENN Fil_haemagg_2 Fil_haemagg_2
