Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_1704_cov_97.921942_cutoff_91,Chromosome,--
NODE_1_length_23285_cov_85.599362_cutoff_118,Chromosome,-49.84191268537435,PMT_2 Lyase_1 FumaraseC_C Ribosomal_S7 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_45 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_4 Ribosomal_L7Ae Ribosom_S12_S23 Ribosomal_L11_N Ribosomal_L11 Ribosomal_L1 GTP_EFTU_D3 Ribosomal_L10 Ribosomal_L12 Ribosomal_L12_N COX1 SecE NusG KOW Ribosomal_L33
NODE_1_length_100056_cov_108.827874_cutoff_54,Chromosome,0,AAA YadA_head GDPD T5orf172 Metallophos Glucosaminidase Sigma70_r2 Sigma70_r4 Sigma70_r4_2 dUTPase HNH Thy1 Thy1 AAA_24 DnaB_C DUF1064 DUF3799
NODE_1_length_243270_cov_29.316592_cutoff_10,Chromosome,-6.515015760009021,Helicase_C SNF2_N PAAR_motif DNA_pol_B_exo1 HNH_3 NUMOD1 phiKZ_IP HNH_3 Ribonuc_red_sm Ribonuc_red_lgC Ribonuc_red_lgC Thy1 RNase_H Thymidylate_kin DUF4376 RNA_pol_Rpb2_6 Glyco_hydro_19 RuvC NUMOD4 HNH_3 HNH_3 NUMOD1 Ribonuc_red_lgN Ribonuc_red_lgC ATP-cone Radical_SAM SPASM DNA_pol_B AAA Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom
NODE_2_length_33706_cov_10.547950_cutoff_10,Chromosome,-5.433881481631506,Phage_integrase Phage_int_SAM_5 HTH_3 HTH_3 Phage_TAC_12 Sipho_tail Prophage_tail Phage_holin_1 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 DUF4355 Phage_connect_1 DUF3168 Phage_tail_2 Peptidase_Prp SNF2_N Helicase_C Terminase_3 Terminase_3C Terminase_2 Phage_Mu_F Phage_prot_Gp6 DNA_pol_A VirE DUF2800 DUF2815
NODE_3_length_31305_cov_16.687620_cutoff_10,Chromosome,0,DUF3799 Phage_integrase Amidase_2 RlaP Terminase_2 Terminase_3 AAA_33 RNA_lig_T4_1
NODE_4_length_3787_cov_13.128841_cutoff_10,Chromosome,0,AbiEii AbiEi_4 tRNA_bind
NODE_5_length_868_cov_11.015171_cutoff_10,Chromosome,--
NODE_6_length_825_cov_11.982620_cutoff_10,Chromosome,--
NODE_1_length_13262_cov_80.507471_cutoff_70,Chromosome,-3.1798175642698485,DUF389 DUF1211 Phage_integrase Glu_cys_ligase ATP-grasp_6 GARS_A DUF1269 Transposase_mut E1-E2_ATPase Hydrolase HTH_5 Cad Ion_trans_2
