Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_3261_cov_294.881281_cutoff_334,Chromosome,0,HTH_3 HipA_C Couple_hipA
NODE_2_length_3147_cov_310.578176_cutoff_334,Chromosome,0,N6_Mtase LPD28
NODE_1_length_13766_cov_98.771715_cutoff_91,Chromosome,0,TIG Glyco_hydro_76 DUF4143 AAA_14 Glyco_hydro_43 DUF1735 DUF1735 CarbopepD_reg_2 Plug SusD_RagB SusD-like_3 DUF1793 DUF4973 DUF4361
NODE_1_length_72493_cov_463.874448_cutoff_54,Chromosome,-2.4971416835774463,Phage_int_SAM_5 Phage_integrase Arm-DNA-bind_5 ParA DUF2400 DNA_methylase PAPS_reduct DUF551 Dam Band_7 Bac_DNA_binding MazG DUF3127 RtcB N6_N4_Mtase DUF2829 HTH_17 DUF3799 RecT Phage_pRha KilA-N Phage_integrase YopX Terminase_6 D5_N Phage_prot_Gp6
NODE_1_length_26389_cov_7.821184_cutoff_10,Chromosome,0,TonB_dep_Rec Plug CarbopepD_reg_2 CarboxypepD_reg Alginate_lyase Lipase_GDSL_2 Lipase_GDSL Cellulase Melibiase Glyco_hydro_36C Glyco_hydro_88 MacB_PCD SusD_RagB SusD-like_3 DDE_Tnp_1 DUF772 Glyco_hydro_31 GH97_N Glyco_hydro_88 Glyco_hydro_3 Glyco_hydro_3_C Fn3-like Glyco_hydro_92 Glyco_hydro_92N Response_reg HATPase_c HTH_18 Y_Y_Y HisKA HTH_AraC Reg_prop Reg_prop Reg_prop Reg_prop Reg_prop Reg_prop Hepar_II_III Alginate_lyase
NODE_2_length_6511_cov_6.140504_cutoff_10,Chromosome,0,AgrB
NODE_3_length_1259_cov_7.976311_cutoff_10,Chromosome,--
NODE_1_length_18785_cov_70.086113_cutoff_70,Chromosome,0,Hexapep DDE_Tnp_IS66 Glyco_tran_28_C Alg14 dTDP_sugar_isom RmlD_sub_bind Epimerase TnpB_IS66 PMI_typeI BNR_2 Glyco_trans_1_4 NeuB Glyco_tran_WbsX Wzy_C NTP_transferase CTP_transf_3 Hydrolase_3 HAD_2
NODE_2_length_12768_cov_77.276653_cutoff_70,Chromosome,0,TonB_dep_Rec Plug CarbopepD_reg_2 CarboxypepD_reg AAA_14 SusD-like_2 SusD-like SusD-like_2 SusD-like SusD-like_2 TonB_dep_Rec CarbopepD_reg_2 Plug CarboxypepD_reg
NODE_1_length_63168_cov_15.516460_cutoff_0,Plasmid,8.53,LysM 23S_rRNA_IVP DUF2313 Glyco_hydro_25 CW_7 LysM CW_7 CW_7 HTH_26 GGACT Phage_int_SAM_3 Phage_integrase Arm-DNA-bind_4 HTH_3 HTH_3 HTH_26 RVT_1 Amidoligase_2 PcfJ N6_Mtase PcfK Phage_rep_org_N Inhibitor_G39P Metallophos DUF5131 HTH_26 DNA_pol3_beta_2 DNA_pol3_beta_3 DNA_pol3_beta RecU zinc_ribbon_2 Baseplate_J PAPS_reduct HTH_11 SSF PAPS_reduct Phage_terminase ParBc Phage_Mu_F Peptidase_S78_2 DUF5026 DUF2634 DUF2001 Phage_sheath_1 Phage_TAC_5 PhageMin_Tail
