Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_33526_cov_7.573231_cutoff_0,Plasmid,3.57,Prophage_tail AAA_24 AAA_25 RepB_primase Amidase_2 dUTPase_2 Helicase_C SNF2_N DNA_pol_A DNA_pol_A_exo1 PDDEXK_1 Thymidylat_synt Terminase_6C Terminase_6 Phage_capsid
NODE_2_length_25447_cov_8.420694_cutoff_0,Plasmid,19.71,TrwC AAA_30 AAA_19 RHH_1 ABC_tran ABC_membrane Peptidase_S9 LANC_like Pkinase HTH_11 DUF2000 Resolvase CbiA Resolvase EamA EamA Replicase HTH_28 Replicase HTH_5
NODE_3_length_22917_cov_36.682618_cutoff_0,Plasmid,30.10,RepA_C HTH_17 AAA_31 CHAP SLT AAA_31 AAA_31 AAA_31 VbhA ParB_C VbhA Fic Fic VbhA Resolvase HTH_23 Relaxase MobC DUF4913 TraG-D_C
NODE_4_length_14840_cov_59.650748_cutoff_0,Chromosome,0,Phage_portal Amidase_2 HTH_3
NODE_5_length_5597_cov_2.871920_cutoff_0,Chromosome,0,Zot
NODE_6_length_1310_cov_1.970803_cutoff_0,Chromosome,-3.37261042092746,SHS2_FTSA FtsA
NODE_7_length_1301_cov_2.102124_cutoff_0,Chromosome,0,HisKA_3
NODE_8_length_1270_cov_1.850796_cutoff_0,Chromosome,--
NODE_9_length_1207_cov_1.559292_cutoff_0,Chromosome,0,rve HTH_28 LZ_Tnp_IS481
NODE_10_length_1039_cov_0.829522_cutoff_0,Chromosome,0,Branch
NODE_11_length_946_cov_1.329114_cutoff_0,Chromosome,--
NODE_12_length_683_cov_0.767327_cutoff_0,Chromosome,--
NODE_13_length_671_cov_1.584175_cutoff_0,Chromosome,0,HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind
NODE_14_length_641_cov_1.457447_cutoff_0,Chromosome,--
NODE_15_length_630_cov_3.647378_cutoff_0,Chromosome,--
NODE_16_length_630_cov_1.173599_cutoff_0,Chromosome,--
NODE_1_length_16321_cov_26.856501_cutoff_26,Chromosome,-43.75173338913507,Ribosomal_L12 Ribosomal_L12_N Ribosomal_L11_N Ribosomal_L11 Ribosomal_L10 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 Ribosomal_S7 Ribosom_S12_S23 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 Ribosomal_L1 NusG KOW SecE GTP_EFTU_D3 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2
NODE_2_length_3063_cov_21.070998_cutoff_26,Chromosome,0,Imm5 Imm5
NODE_3_length_1258_cov_35.386113_cutoff_26,Chromosome,0,GH-E
NODE_1_length_4382_cov_17.307085_cutoff_20,Chromosome,0,Peptidase_S8 SLH SLH SLH
NODE_1_length_52493_cov_14.297314_cutoff_5,Chromosome,0,Phage_prot_Gp6 DUF3310 Amidase_2 DNA_pol_A DUF2746 VirE SNF2_N DUF2800 Spherulin4 Pectate_lyase_3 Phage_cap_E
NODE_2_length_38077_cov_12.125184_cutoff_5,Chromosome,0.16968594686650817,Phage_TAC_12 HNH_3 ZoocinA_TRD Phage_r1t_holin Amidase_5 ZoocinA_TRD Phage_connect_1 DUF4355 Phage_Mu_F Phage_prot_Gp6 Terminase_3 Terminase_3C HTH_23 HTH_3 HTH_26 NUMOD4 HNH_3 HTH_3 IstB_IS21 ERF Sipho_Gp157 SSB DnaB_2 Phage_integrase Phage_int_SAM_3 Arm-DNA-bind_4 Phage_int_SAM_5 HK97-gp10_like Prophage_tail Gp58 PhageMin_Tail Phage_tail_2
NODE_3_length_2003_cov_2.571132_cutoff_5,Chromosome,0,Lipoprotein_21
NODE_4_length_1262_cov_4.589030_cutoff_5,Chromosome,--
NODE_5_length_1130_cov_6.800570_cutoff_5,Chromosome,0,Big_9
NODE_6_length_893_cov_35.334559_cutoff_5,Chromosome,--
NODE_1_length_16751_cov_35.180401_cutoff_33,Chromosome,-43.75173338913511,Ribosomal_S7 Ribosom_S12_S23 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 GTP_EFTU_D3 NusG KOW SecE Ribosomal_L1 Ribosomal_L11_N Ribosomal_L11 Ribosomal_L12 Ribosomal_L12_N Ribosomal_L10
