Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_16874_cov_79.360600_cutoff_91,Chromosome,-43.751733389135126,RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 Ribosom_S12_S23 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 Ribosomal_L10 Ribosomal_L11_N Ribosomal_L11 Ribosomal_L1 SecE NusG KOW Ribosomal_L12 Ribosomal_L12_N Ribosomal_S7 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 GTP_EFTU_D3
NODE_2_length_15749_cov_42.553726_cutoff_91,Chromosome,0,zf-ISL3 SpvB DDE_Tnp_ISL3 TcdB_toxin_midN Peptidase_M15_4 VanY
NODE_1_length_54343_cov_154.634596_cutoff_118,Chromosome,0,Amidase_5 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 Phage_holin_6_1 Peptidase_S78 Phage_capsid Phage_portal Terminase_1 Prophage_tail DUF1599
NODE_1_length_39342_cov_112.154438_cutoff_54,Plasmid,0.80,DUF1492 Peptidase_M15_3 Phage_integrase Phage_int_SAM_3 Phage_int_SAM_5 Phage-tail_3 Terminase_2 Terminase_3 Terminase_3C DUF3310 SNF2_N VirE PcfJ DNA_pol_A DUF2815 YadA_stalk YadA_anchor YadA_head YadA_head DUF2800 HTH_17 HTH_26 HTH_3 HTH_3 VRR_NUC DUF2460 NLPC_P60 DUF2163 Phage_BR0599 Phage_tail_2
NODE_1_length_1355_cov_34.129108_cutoff_10,Chromosome,--
NODE_2_length_1178_cov_26.396004_cutoff_10,Chromosome,--
NODE_1_length_91273_cov_116.716753_cutoff_0,Chromosome,0,Phage_lysozyme RNA_ligase DUF1064 DUF3799 ThiF dUTPase Thy1 TROVE Myb_DNA-bind_6 DnaB_C ResIII Cpn60_TCP1 DNA_pol_A DNA_pol_A_exo1 DUF3310
NODE_2_length_64129_cov_52.829826_cutoff_0,Chromosome,0,Thy1 DNA_methylase DnaB_C RusA Phage_lysozyme2 PhageMin_Tail DUF2163 Phage_BR0599 Phage-tail_3 NLPC_P60 dUTPase Amidase_2 Phage_portal zf-CHC2 Toprim_N Toprim_2 DNA_pol3_alpha DNA_pol3_finger PHP Intein_splicing Phage_integrase N6_N4_Mtase YadA_stalk YadA_anchor
NODE_3_length_55112_cov_153.904188_cutoff_0,Chromosome,0,Prophage_tail Terminase_1 Phage_portal Peptidase_S78 Phage_capsid Phage_holin_6_1 Amidase_5 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 DUF1599
NODE_4_length_39903_cov_35.355245_cutoff_0,Plasmid,2.67,Phage_GP20 Phage_Gp15 Minor_capsid_3 Minor_capsid_2 Minor_capsid_1 Gp58 Peptidase_S74 Prophage_tail Mtd_N Phage_holin_1 Amidase_2 Phage_integrase Peptidase_S24 HTH_3 HTH_26 Phage_prot_Gp6 ERF SSB RusA N6_Mtase HTH_19 YopX YopX Big_8 Collagen_bind DUF1492 Terminase_3 Terminase_3C Phage_min_cap2
NODE_5_length_16645_cov_6.149324_cutoff_0,Chromosome,0,Peptidase_S78 Phage_portal Phage_integrase HTH_26
NODE_6_length_4740_cov_2.306026_cutoff_0,Chromosome,0,DUF3114 DUF3114 DUF3114
