Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_14968_cov_35.607750_cutoff_10,Plasmid,3.26,CRISPR_Cas2 DUF5397 Fil_haemagg_2 PT-VENN RPA Haemagg_act Fil_haemagg_2 Fil_haemagg_2 Fil_haemagg_2 ShlB POTRA_3 POTRA_2
NODE_2_length_1120_cov_16.279003_cutoff_10,Chromosome,0,adh_short_C2
NODE_1_length_10370_cov_102.505781_cutoff_70,Chromosome,0,TssD TssD TssC T6SS_TssF GPW_gp25 DUF4280 Phage_GPD TssD
NODE_2_length_2364_cov_68.272847_cutoff_70,Chromosome,0,PT-HINT DUF4280
NODE_1_length_42673_cov_21.876984_cutoff_0,Plasmid,2.67,DUF3310 ERF SSB HTH_8 DnaB_C HTH_36 ANT Phage_prot_Gp6 Spherulin4 Phage_r1t_holin Glyco_hydro_25 Collar TIG Phage_capsid Phage_Gp19 DUF5403
NODE_2_length_42447_cov_77.836582_cutoff_0,Chromosome,0,DUF2800 Terminase_1 CHAP Peptidase_S78 Phage_capsid Phage_portal Sipho_tail Phage_holin_Dp1 Sipho_Gp37 Guanylate_kin HNH_3 HNH_3 NUMOD4
NODE_3_length_16534_cov_20.007596_cutoff_0,Plasmid,21.92,Resolvase TrwC TetR_C_6 TetR_N Resolvase HTH_28 CENP-B_N ParE_toxin PhdYeFM_antitox Replicase RHH_1 Resolvase TrwC AAA_30 AAA_19 CbiA
NODE_4_length_5238_cov_37.018407_cutoff_0,Plasmid,11.80,TraD MobA_MobL Abi_2 Rep_3
NODE_5_length_4570_cov_3.860672_cutoff_0,Plasmid,5.35,ParE_toxin Cation_efflux Rep_3
NODE_6_length_4448_cov_16.141386_cutoff_0,Plasmid,15.29,MobA_MobL TraD Replicase PriCT_1 HTH_11 ParE_toxin
NODE_7_length_3433_cov_23.714541_cutoff_0,Plasmid,5.35,Rep_3
NODE_8_length_3280_cov_219.808929_cutoff_0,Chromosome,0,HicB-like_2 HicA_toxin
NODE_9_length_3128_cov_157.749263_cutoff_0,Plasmid,5.35,VbhA Rep_3
NODE_10_length_2877_cov_2.322857_cutoff_0,Chromosome,--
NODE_11_length_2188_cov_26.836097_cutoff_0,Chromosome,0,CRISPR_Cas2
NODE_12_length_1979_cov_2.118297_cutoff_0,Chromosome,0,FGGY_N FGGY_C FGGY_C
NODE_13_length_1922_cov_2.757182_cutoff_0,Chromosome,0,Abhydrolase_1
NODE_14_length_1825_cov_3.061785_cutoff_0,Chromosome,0,SLH Porin_5
NODE_15_length_1577_cov_2.987333_cutoff_0,Chromosome,0,Big_3 FMN_bind
NODE_16_length_1487_cov_2.999291_cutoff_0,Chromosome,0,YadA_stalk
NODE_17_length_1435_cov_1.296024_cutoff_0,Chromosome,0,DUF4853 DUF4853 DUF4853
NODE_18_length_1250_cov_4.877238_cutoff_0,Chromosome,--
NODE_19_length_1229_cov_16.085938_cutoff_0,Plasmid,5.20,RepL
NODE_20_length_1185_cov_1.620036_cutoff_0,Chromosome,-2.6228298987437526,ECF_trnsprt
NODE_21_length_1149_cov_1.857276_cutoff_0,Chromosome,0,rve
NODE_22_length_872_cov_1.182390_cutoff_0,Chromosome,--
NODE_23_length_716_cov_2.611894_cutoff_0,Chromosome,--
NODE_24_length_703_cov_1.710863_cutoff_0,Chromosome,--
NODE_25_length_671_cov_10.845118_cutoff_0,Chromosome,0,HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind
NODE_26_length_637_cov_1.544643_cutoff_0,Chromosome,--
NODE_27_length_623_cov_3.060440_cutoff_0,Chromosome,--
NODE_28_length_609_cov_1.069549_cutoff_0,Chromosome,--
NODE_1_length_1702_cov_27.704000_cutoff_26,Chromosome,--
