NODE_1_length_78797_cov_8.909947_cutoff_10,Chromosome,0,GPW_gp25 LysM HNH_3 Phage_T4_gp19 HNH_3 Metallophos_2 Metallophos Baseplate_J HNH_3 DNA_methylase PhageMin_Tail Amidase_3 Thymidylat_synt DnaB_C KTSC AAA_28 SbcCD_C Helicase_C ResIII DUF559 DNA_pol_A DUF3310 DNA_pol_A_exo1 DNA_pol_A Cpn10 gp32 HNH_3 RecA 5_3_exonuc_N PKD dUTPase HNH_3
NODE_2_length_16050_cov_54.607463_cutoff_10,Plasmid,2.48,YafQ_toxin AAA_31 RelB BrnA_antitoxin BrnT_toxin ABC_tran HTH_3
NODE_3_length_4487_cov_6.551020_cutoff_10,Chromosome,0,ABC_tran ABC_tran
NODE_4_length_2162_cov_67.362110_cutoff_10,Chromosome,0,HTH_38 rve CSD
NODE_1_length_59376_cov_76.478878_cutoff_70,Chromosome,-2.4101303065862982,Terminase_1 Phage_portal Glyco_hydro_25 LysM CW_7 CW_7 LysM Peptidase_S78 SpoVS Sigma70_r2 DUF2800 DUF1599 DUF4406 ParBc
NODE_2_length_40546_cov_142.761052_cutoff_70,Plasmid,3.29,DUF3102 DUF551 PcfJ N6_N4_Mtase HTH_3 HTH_3 DZR Ada_Zn_binding HTH_3 Phage_integrase S-l_SbsC_C Collar LRR_5 LRR_5 Phage_Mu_F HK97-gp10_like Phage_holin_6_1 Terminase_3 Phage_prot_Gp6
NODE_1_length_60588_cov_3.436797_cutoff_0,Chromosome,-0.009343988159358219,ANT AntA DUF4417 HTH_3 AAA_23 Ribosomal_S30AE YopX DUF4406 Peptidase_M15_4 Phage_integrase Inhibitor_G39P Phage_prot_Gp6 RecT Lactamase_B DUF3310 Phage_Mu_F Hydrolase_2 MazG Phage_r1t_holin Terminase_6C GIY-YIG AntA
NODE_2_length_59562_cov_76.485635_cutoff_0,Chromosome,-2.4101303065862982,LysM DUF2800 SpoVS Glyco_hydro_25 LysM CW_7 CW_7 Phage_portal Peptidase_S78 Terminase_1 Sigma70_r2 ParBc DUF4406 DUF1599
NODE_3_length_56546_cov_26.955480_cutoff_0,Plasmid,2.91,LemA Phage_prot_Gp6 YopX SSB Resolvase Zn_ribbon_recom GerE ORF6N ABC_trans_CmpB HTH_19 ORF6N Spo0A_C RecT SSB Phage_holin_5_2 Glyco_hydro_25 PG_binding_1 DUF4352
NODE_4_length_54962_cov_4.866466_cutoff_0,Chromosome,0,Phage_prot_Gp6 Phage_cap_E Phage_r1t_holin Glyco_hydro_25 PG_binding_1 DUF4352 zinc_ribbon_2 SLT Lactamase_B RecT HNH_5 YopX N6_N4_Mtase Inhibitor_G39P Tn916-Xis Phage_integrase Phage_int_SAM_3 NUMOD4 HNH_3 DUF739 ANT Bro-N MazG
NODE_5_length_12067_cov_25.301501_cutoff_0,Plasmid,9.30,AAA_31 YoeB_toxin RelB MobA_MobL DUF3847 T4SS-DNA_transf
NODE_6_length_7902_cov_2.624792_cutoff_0,Plasmid,5.35,Rep_3 HigB-like_toxin HTH_3 HTH_38
NODE_7_length_6137_cov_47.259901_cutoff_0,Plasmid,3.86,Mob_Pre YoeB_toxin RelB
NODE_8_length_5698_cov_27.111902_cutoff_0,Plasmid,6.15,Rep_3 FKBP_C DUF4848 Relaxase
NODE_9_length_5540_cov_6.755812_cutoff_0,Plasmid,2.91,Resolvase NUMOD4 HNH_3
