Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_5043_cov_101.835683_cutoff_91,Chromosome,--
NODE_1_length_5615_cov_74.752618_cutoff_54,Chromosome,--
NODE_1_length_4995_cov_7.721228_cutoff_10,Chromosome,0,ABC_tran ABC_membrane DDE_Tnp_IS1595 ABC_tran ABC_membrane
NODE_2_length_1954_cov_12.698455_cutoff_10,Chromosome,0,DDE_Tnp_ISL3
NODE_3_length_1308_cov_14.275386_cutoff_10,Chromosome,0,Flagellin_N Flagellin_N Flagellin_C
NODE_4_length_1116_cov_6.205967_cutoff_10,Chromosome,--
NODE_1_length_80712_cov_8.329733_cutoff_0,Plasmid,27.58,SSB DUF3799 ERF SNF2_N Helicase_C PcfK PcfJ Phage_integrase AAA_31 Endonuclea_NS_2 RadC HTH_3 CHAP Rep_3 DNA_methylase N6_N4_Mtase DUF1642 AgI_II_C2 Antigen_C Adhesin_P1_N Gram_pos_anchor HTH_26 Gram_pos_anchor Gram_pos_anchor DpnD-PcfM PcfJ HTH_26 AAA_2 AAA_lid_9 AAA TniB TrbC Topoisom_bac Toprim_Crpt Toprim TraG-D_C HNH_5
NODE_2_length_44035_cov_86.638428_cutoff_0,Chromosome,0,Spherulin4 Collagen Collagen GDPD CHAP Phage_portal Peptidase_S78 Phage_capsid Terminase_1 Guanylate_kin DUF2800 HNH_3 HNH_3 Phage_holin_Dp1 Sipho_Gp37 Sipho_tail
NODE_3_length_31696_cov_44.927227_cutoff_0,Plasmid,3.57,AAA_24 SNF2_N DNA_pol_A DNA_pol_A_exo1 PDDEXK_1 Thymidylat_synt Thioredoxin Phage_capsid Hjc AAA_25 RepB_primase dCMP_cyt_deam_1 Terminase_4 Phage_portal Terminase_1 Peptidase_S78 PhageMin_Tail Glyco_hydro_16
NODE_4_length_22591_cov_4.390468_cutoff_0,Plasmid,14.06,DUF1738 MPTase-PolyVal Resolvase T4SS-DNA_transf CRISPR_Cas2 DUF4138 DUF4138 Transposon_TraM Peptidase_M23 AAA_31 Zeta_toxin
NODE_5_length_8834_cov_1.835103_cutoff_0,Plasmid,17.60,Mob_Pre Resolvase HTH_8 Rep_1 Rep_3 YoeB_toxin
NODE_6_length_7965_cov_3.566937_cutoff_0,Plasmid,6.77,Resolvase Mob_Pre ABC_tran MtN3_slv
NODE_7_length_6327_cov_3.604640_cutoff_0,Chromosome,0,DUF927 RelE Arm-DNA-bind_3 HTH_3 Gp49 DUF927 Prim_Zn_Ribbon
NODE_8_length_5377_cov_103.670189_cutoff_0,Chromosome,0,Rep_trans Zot
NODE_9_length_5074_cov_1.911547_cutoff_0,Plasmid,12.95,MobC Relaxase HicB_lk_antitox Rep_3
NODE_10_length_5048_cov_1.823376_cutoff_0,Chromosome,0,YoeB_toxin FtsK_SpoIIIE
NODE_11_length_5027_cov_7.900000_cutoff_0,Chromosome,0,PBECR3 Rep_trans FtsK_SpoIIIE
NODE_12_length_3946_cov_12.688292_cutoff_0,Plasmid,5.35,Rep_3 ParE_toxin
NODE_13_length_3622_cov_3.198590_cutoff_0,Chromosome,0,STT3 STT3_PglB_C HlyD_3 Biotin_lipoyl_2
NODE_14_length_3292_cov_3.295179_cutoff_0,Plasmid,9.06,Mob_Pre RepL
NODE_15_length_3274_cov_440.410072_cutoff_0,Chromosome,0,HicB-like_2 HicA_toxin
NODE_16_length_3235_cov_15.327106_cutoff_0,Plasmid,3.86,Mob_Pre
NODE_17_length_3128_cov_196.274664_cutoff_0,Plasmid,5.35,VbhA Rep_3
NODE_18_length_2579_cov_4.053957_cutoff_0,Plasmid,5.35,Rep_3
NODE_19_length_2562_cov_2.782294_cutoff_0,Plasmid,8.84,Replicase PriCT_1 ParE_toxin HTH_11
