Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_1949_cov_88.576923_cutoff_91,Chromosome,0,SBP_bac_5 SBP_bac_5
NODE_1_length_39083_cov_203.175640_cutoff_118,Chromosome,0,Terminase_1 HTH_3 CHAP HK97-gp10_like Peptidase_S78 HNH_3 Phage_portal Phage_holin_Dp1
NODE_2_length_16862_cov_138.772118_cutoff_118,Chromosome,-43.75173338913508,NusG KOW Ribosomal_L12 Ribosomal_L12_N Ribosomal_L10 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 GTP_EFTU_D3 SecE Ribosomal_L1 Ribosomal_L11_N Ribosomal_L11 Ribosomal_S7 Ribosom_S12_S23 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2
NODE_3_length_1185_cov_219.388087_cutoff_118,Chromosome,-4.850336367898969,DUF1176 DUF1176
NODE_1_length_52273_cov_45.587842_cutoff_54,Chromosome,-28.23063705302924,DUF4230 RRF AA_kinase DNA_pol_A_exo1 Methyltrans_SAM PUA_3 ABC_tran_Xtn ABC_tran ABC_tran DUF5063 UPRTase Lipase_GDSL PGA_cap RsgA_GTPase RsgA_N Glyco_hydro_92 Glyco_hydro_92N tRNA_U5-meth_tr TRAM PGM_PMM_I PGM_PMM_III PGM_PMM_II PGM_PMM_IV DUF4827 DHH DHHA1 Pribosyltran SDF GTP_EFTU EFG_C GTP_EFTU_D2 PLDc_2 PLDc_2 PLDc PLDc_N GTP1_OBG MMR_HSR1 FeoB_N Glyco_hydro_20 Glyco_hydro_20b HAD_2 SBP_bac_3 SLT Pribosyltran OMP_b-brl_2 AAA_14 MBOAT Lipase_GDSL HHH_3 DUF3078 Cupin_2 PAS_10 DUF1858 Hemerythrin GMP_synt_C GATase Peptidase_C26 NAD_synthase tRNA_Me_trans Pantoate_transf Acyltransferase CN_hydrolase UPF0126 UPF0126 Peptidase_M48
NODE_2_length_23301_cov_58.637875_cutoff_54,Chromosome,-49.841912685374325,Ribosomal_L12 Ribosomal_L12_N Ribosomal_L10 GTP_EFTU_D3 Ribosomal_L33 COX1 NusG KOW SecE Ribosomal_L1 Ribosomal_L11_N Ribosomal_L11 Lyase_1 FumaraseC_C PMT_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_4 RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_45 RNA_pol_Rpb2_1 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 Ribosom_S12_S23 Ribosomal_L7Ae GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 Ribosomal_S7 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2
NODE_1_length_39976_cov_9.821549_cutoff_10,Plasmid,5.62,VirE SNF2_N VRR_NUC Phage_holin_4_1 HTH_26 DUF2815 Phage_integrase Phage_int_SAM_3 Peptidase_M78 HTH_3 Pentapeptide Pentapeptide_4 Pentapeptide Pentapeptide HK97-gp10_like Phage_GP20 Phage_Mu_F Phage_prot_Gp6 N6_Mtase N6_Mtase DUF1492 Terminase_2 Terminase_3 Terminase_3C DUF2800 CW_binding_1 CW_binding_1 Resolvase Recombinase DUF2577 DUF2634 LysM Phage_TAC_5 Phage_sheath_1 Phage_sheath_1C Phage_sheath_1N DUF2001 DNA_pol_A Baseplate_J DUF2313
NODE_1_length_1418_cov_75.441462_cutoff_70,Chromosome,0,YadA_stalk YadA_stalk
NODE_1_length_22074_cov_16.812520_cutoff_0,Plasmid,14.43,CHAP SLT RepA_C HNH_3 TrwC AAA_30 AAA_19 DUF4913 T4SS-DNA_transf
NODE_2_length_5523_cov_2.297650_cutoff_0,Plasmid,2.52,Rep_2 FtsK_SpoIIIE RNA_helicase
