NODE_1_length_233929_cov_11.213178_cutoff_10,Chromosome,-5.616340105085989,AAA UvrD_C UvrD-helicase UvrD-helicase AAA_19 DUF2997 SSB DNA_gyraseB HATPase_c Guanylate_kin AAA_2 ClpB_D2-small CLP_protease Amidase_2 YadA_stalk YadA_head DnaB_C DUF1064 DNA_pol3_alpha DNA_pol3_finger PHP HHH_6 DHH DHHA1 Thymidylate_kin Fer4_12 NRDD ATP-cone AP2 HNH_3 RecA DNA_topoisoIV DHFR_1 DNA_gyraseB_C Thymidylat_synt SLH YadA_anchor YadA_stalk YadA_stalk YadA_head Bac_DNA_binding Big_5 Intein_splicing dUTPase RRXRR HNH OrfB_Zn_ribbon OrfB_IS605 HTH_OrfB_IS605 Rad52_Rad22 Fer4_12 OrfB_IS605 Resolvase MerR_1 MerR OrfB_IS605 OrfB_Zn_ribbon YopX Macro DUF4406 RNA_lig_T4_1 Metallophos Phage_Mu_Gam SNF2_N Helicase_C Resolvase MerR_1 OrfB_Zn_ribbon HTH_OrfB_IS605 OrfB_IS605 Cauli_VI LRR_5 Phage_lysozyme2 Peptidase_M23 DNA_pol3_alpha DNA_pol3_finger ResIII Helicase_C zf-CHC2 Toprim_N Toprim_4 Toprim_2 Metallophos_2 OrfB_Zn_ribbon OrfB_IS605 HTH_OrfB_IS605
NODE_2_length_37748_cov_25.444533_cutoff_10,Plasmid,1.55,DUF1372 DUF1642 VRR_NUC Pox_D5 Parvo_NS1 Prim-Pol PriCT_1 DUF669 Helicase_C ResIII ResIII AAA_24 Phage_prot_Gp6 DUF4355 Phage_Mu_F Phage_tail_3 Phage_connect_1 HK97-gp10_like Phage_holin_1 Amidase_5 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 Phage_integrase Peptidase_S74 CBM_4_9 HTH_19 DUF3310 Terminase_2 DUF1492 Terminase_3 Terminase_3C YopX HTH_3 ANT Bro-N Peptidase_M78 HTH_3
NODE_3_length_19986_cov_8.765483_cutoff_10,Chromosome,-44.23741802393866,GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 LytR_cpsA_psr Ribosomal_L33 SecE NusG KOW Ribosomal_L11_N Ribosomal_L11 Ribosomal_L1 Ribosomal_L10 Ribosomal_L12 Ribosomal_L12_N Ribosomal_S7 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 GTP_EFTU RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_4 Ribosom_S12_S23 YitT_membrane DUF2179
NODE_4_length_1130_cov_30.431149_cutoff_10,Chromosome,0,YadA_stalk YadA_stalk
NODE_1_length_169674_cov_48.514396_cutoff_0,Chromosome,-9.418857242679543,Adenylsucc_synt DNA_ligase_A_M Sigma70_r2 Sigma70_r3 Sigma70_r1_2 Sigma70_r4 PDDEXK_1 NLPC_P60 RNase_H Thy1 Thy1 PCRF RF-1 DUF2828 DUF192 Peptidase_C92 YqeY Metallophos dUTPase DNA_pol_A DNA_pol_A_exo1 HNH_3 NRDD ATP-cone Fer4_12 Band_7 AAA LRR_5 Glucosaminidase LAGLIDADG_2 HTH_24 NRDD AAA_33 AAA Glyco_hydro_108 HTH_36 AAA_24 DnaB_C Helicase_C ResIII ResIII DEAD Metallophos P-mevalo_kinase NUDIX
NODE_2_length_100822_cov_17.029014_cutoff_0,Chromosome,0,Metallophos LTD dUTPase DnaB_C AAA_24 T5orf172 Glucosaminidase Sigma70_r2 Sigma70_r4 Sigma70_r4_2 GDPD YadA_head DUF3799 DUF1064 Thy1 AAA
NODE_3_length_66375_cov_86.890796_cutoff_0,Chromosome,0,NUMOD3 Ribonuc_red_lgC RNR_Alpha Collagen Collagen Collagen dUTPase Band_7 Thy1 SLT Amidase_2 DNA_pol3_alpha DNA_pol3_finger PHP Rad52_Rad22 DUF370 Gp58 DnaB_C zf-CHC2 Toprim_2 Toprim_N Cpn10 Terminase_6C SNF2_N Helicase_C DUF5309
NODE_4_length_61854_cov_53.374185_cutoff_0,Plasmid,3.02,HTH_7 HTH_24 DUF1599 Collagen_bind Big_8 Terminase_1 SH3_5 CHAP Phage_capsid Peptidase_S78 Phage_portal Phage_holin_Dp1 CHAP DUF1366 Collagen DUF859 Sipho_tail Prophage_tail
NODE_5_length_41197_cov_103.286965_cutoff_0,Plasmid,2.67,YadA_stalk YadA_anchor SSB dUTPase Terminase_2 DUF2833 Pectate_lyase_3 PBECR5 NLPC_P60 Tube Phage_integrase Phage_int_SAM_3 Arm-DNA-bind_4 HTH_3 HTH_3 Peptidase_M78 Head-tail_con ERF Sipho_Gp157 Phage_rep_org_N HNH HTH_17
NODE_6_length_40859_cov_10.530234_cutoff_0,Plasmid,2.60,RusA AAA_25 PriCT_2 Collagen_bind Big_8 ResIII Helicase_C AAA_24 AAA_23 Peptidase_M78 Phage_integrase Phage_int_SAM_3 Arm-DNA-bind_4 DUF739 HTH_3 HK97-gp10_like PhageMin_Tail Phage_TAC_12 Phage_tail_2 Sipho_tail Terminase_6 Phage_prot_Gp6 Phage_Mu_F DUF4355 Phage_connect_1 DUF4417 ParBc HTH_3 DUF1642 ZoocinA_TRD Amidase_5 Phage_holin_6_1 Prophage_tail CBM_4_9
