Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_39352_cov_600.907626_cutoff_257,Chromosome,0,HTH_3 HNH_3 HK97-gp10_like CHAP Terminase_1 Phage_holin_Dp1 Peptidase_S78 Phage_portal
NODE_1_length_249233_cov_93.526806_cutoff_91,Chromosome,-3.4217312182624724,HNH_3 Ribonuc_red_sm HNH_3 Glucosaminidase HNH_3 HAD_SAK_2 HNH_3 NUMOD4 NUMOD1 Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom zf-C4_Topoisom dUTPase Beta_helix RNase_H Ribonuc_red_sm Ribonuc_red_lgC ATP-cone Ribonuc_red_lgN Glyco_hydro_19 DnaB_C Helicase_C ResIII Thymidylat_synt Phage_gp49_66 Hydrolase_2 YadA_anchor YadA_stalk YadA_head DNA_ligase_aden DNA_ligase_OB HHH_2 BRCT PTCB-BRCT HHH HHH_5 Hexapep DHFR_1
NODE_2_length_1499_cov_72.122363_cutoff_91,Chromosome,0,YadA_stalk YadA_stalk YadA_stalk YadA_stalk
NODE_1_length_16797_cov_101.017344_cutoff_118,Chromosome,-43.75173338913511,NusG KOW GTP_EFTU_D3 Ribosomal_L1 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 Ribosom_S12_S23 Ribosomal_S7 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 SecE Ribosomal_L11_N Ribosomal_L11 Ribosomal_L10 Ribosomal_L12 Ribosomal_L12_N
NODE_1_length_48315_cov_76.045338_cutoff_54,Plasmid,34.95,DUF1525 TraU N6_Mtase MPTase-PolyVal DUF1738 TraG-D_C TraG_N DUF2895 DUF3438 DUF4400 DUF3262 Plasmid_RAQPRD DUF3487 TraX RadC DUF3577 DUF3560 Topoisom_bac Toprim zf-C4_Topoisom LPAM_1 SSB DUF3158 DUF1845 DUF2859 DUF2976 LPAM_1 ParBc DUF2857 AAA_31 DnaB_C DnaB TraI_2 TraI_2_C Phage_integrase TraC_F_IV Resolvase
NODE_2_length_39318_cov_87.335032_cutoff_54,Chromosome,0,Sipho_Gp37 Phage_holin_Dp1 CHAP Sipho_tail Phage_capsid Peptidase_S78 Terminase_1 Phage_portal
NODE_3_length_24873_cov_45.617922_cutoff_54,Chromosome,-9.79021047047928,PTS_EIIC PTS_EIIB UPF0029 Radical_SAM B12-binding GH3 DUF3870 DnaJ MR_MLE_C MR_MLE_N DUF819 Beta-lactamase2 Sua5_yciO_yrdC Pribosyltran_N Pribosyl_synth Pribosyltran NTP_transf_3 Hexapep_2 Hexapep Hexapep Hexapep Hexapep Hexapep_2 OrfB_Zn_ribbon HTH_OrfB_IS605 OrfB_IS605 ZnuA ABC-3 HTH_3 Vut_1 DUF4198 HipA_C Couple_hipA
NODE_4_length_20286_cov_47.443020_cutoff_54,Chromosome,0,Lip_A_acyltrans Radical_SAM B12-binding Radical_SAM DUF4070 DUF523 DUF3592 RNA_lig_T4_1 Metallophos AAA_33 Metallophos_2 Radical_SAM B12-binding Acetyltransf_7 Autotransporter
NODE_1_length_2584_cov_7.164739_cutoff_10,Chromosome,0,CW_binding_1 CW_binding_1 CW_binding_1
NODE_1_length_23824_cov_56.848739_cutoff_70,Plasmid,2.68,DUF87 DUF4133 DUF4134 DUF4134 Peptidase_M23 DUF4942 DUF5045 Transposon_TraM DUF4138
NODE_1_length_250921_cov_93.470842_cutoff_0,Chromosome,-3.4217312182624724,Hydrolase_2 YadA_anchor YadA_stalk YadA_head Beta_helix Ribonuc_red_sm DNA_ligase_aden DNA_ligase_OB HHH_2 BRCT PTCB-BRCT HHH HHH_5 Ribonuc_red_sm Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom zf-C4_Topoisom Ribonuc_red_lgC ATP-cone Ribonuc_red_lgN RNase_H DnaB_C Helicase_C ResIII HNH_3 Glucosaminidase Hexapep Thymidylat_synt DHFR_1 dUTPase Phage_gp49_66 HNH_3 HAD_SAK_2 HNH_3 Glyco_hydro_19 HNH_3 NUMOD4 NUMOD1
NODE_2_length_61206_cov_9.664611_cutoff_0,Plasmid,3.57,RuvC Phage_Mu_F BspA_v DNA_pol_A DNA_pol_A_exo1 DHFR_1 AAA_25 RepB_primase YopX Big_8 Collagen_bind DUF1642 Amidase_2 ZoocinA_TRD HNH_3 NUMOD4 ZoocinA_TRD HNH_3 Phage_holin_Dp1 MucBP MucBP aGPT-Pplase1 DUF3310 AAA_24 dUTPase PDDEXK_1 CHAP Phage_lysozyme2
NODE_3_length_34176_cov_4.213936_cutoff_0,Chromosome,0,Peptidase_M78 Phage_integrase Arm-DNA-bind_4 HTH_17 HTH_3 HTH_3 Phage_holin_4_1 LPD38 Phage_lysozyme2 Glyco_hydro_25 Sipho_Gp157 SSB Phg_2220_C HNH DNA_methylase dUTPase DNA_methylase RusA DUF4043 DUF4043 Terminase_6
NODE_4_length_4149_cov_5.307957_cutoff_0,Chromosome,0,AAA_22 Rep_trans Rol_Rep_N
NODE_5_length_3863_cov_2.666138_cutoff_0,Chromosome,0,ParE_toxin Phage_int_SAM_1
NODE_6_length_3686_cov_28.384040_cutoff_0,Plasmid,5.35,Rep_3 YafQ_toxin
NODE_7_length_3574_cov_29.602802_cutoff_0,Plasmid,5.35,Rep_3
NODE_8_length_2281_cov_3.554900_cutoff_0,Chromosome,0,AAA_21 RloB
NODE_9_length_1398_cov_2.049205_cutoff_0,Chromosome,0,DUF559
NODE_10_length_1277_cov_2.617500_cutoff_0,Chromosome,--
NODE_11_length_1151_cov_4.423650_cutoff_0,Chromosome,--
NODE_12_length_1118_cov_2.343900_cutoff_0,Chromosome,--
NODE_13_length_1107_cov_35.460194_cutoff_0,Chromosome,0,DUF559 RNase_H
NODE_14_length_845_cov_4.777344_cutoff_0,Chromosome,--
NODE_15_length_724_cov_1.217929_cutoff_0,Chromosome,--
NODE_16_length_651_cov_1.559233_cutoff_0,Chromosome,--
NODE_17_length_650_cov_5.759162_cutoff_0,Chromosome,0,Big_11 Big_11
NODE_18_length_647_cov_1.019298_cutoff_0,Chromosome,0,Methylase_S
NODE_19_length_644_cov_3.700176_cutoff_0,Chromosome,--
NODE_1_length_7996_cov_75.592373_cutoff_42,Chromosome,0,HTH_5 Cad Ion_trans_2 E1-E2_ATPase Hydrolase DUF389 Transposase_mut DUF1211
NODE_1_length_41320_cov_62.436316_cutoff_20,Plasmid,2.67,ERF Head-tail_con SSB Terminase_2 Phage_rep_org_N HTH_3 YadA_anchor YadA_stalk YadA_head dUTPase Sipho_Gp157 HTH_17 HTH_3 Peptidase_M78 Phage_integrase Phage_int_SAM_3 Arm-DNA-bind_4 Peptidase_M15_3 NLPC_P60 Tube DUF2833
NODE_1_length_5681_cov_4.514989_cutoff_5,Chromosome,--
NODE_2_length_3223_cov_10.828353_cutoff_5,Chromosome,0,HTH_1 BCCT AbiEi_4
NODE_3_length_1912_cov_4.505722_cutoff_5,Chromosome,0,AlbA_2 HTH_DeoR HTH_Mga HTH_11
NODE_4_length_1732_cov_6.207251_cutoff_5,Chromosome,0,RVT_1
NODE_5_length_1717_cov_3.789634_cutoff_5,Chromosome,0,NAPRTase_C Acyl_transf_3
