Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_57679_cov_151.739488_cutoff_91,Chromosome,0,Phage_r1t_holin Glyco_hydro_25 Collar Prim-Pol AAA_25 PDDEXK_1 AAA_24 SNF2_N Spherulin4 GDPD DNA_pol_A DUF3310 Terminase_6C Terminase_6 DUF669 Phage_Mu_F HK97-gp10_like
NODE_2_length_3346_cov_195.336188_cutoff_91,Chromosome,-2.596232586215459,GIDA_assoc DEDD_Tnp_IS110 Transposase_20 adh_short
NODE_1_length_1851_cov_194.633033_cutoff_54,Chromosome,0,DDE_Tnp_1
NODE_2_length_1203_cov_148.321492_cutoff_54,Chromosome,--
NODE_1_length_52102_cov_27.998616_cutoff_10,Chromosome,0,DNA_pol_A DNA_pol_A_exo1 AAA_25 Prim-Pol Phage_Gp19 CLP_protease SLT Glyco_hydro_25 Peptidase_M23 Spherulin4 ResIII Helicase_C dUTPase DUF3310
NODE_2_length_18274_cov_12.443864_cutoff_10,Plasmid,16.80,Replicase HTH_5 TrwC AAA_30 AAA_19 YfbU RHH_1 Abi_2 Resolvase HTH_28 CENP-B_N ParE_toxin PhdYeFM_antitox Replicase CbiA
NODE_1_length_5894_cov_95.829637_cutoff_70,Chromosome,0,AAA_12 AAA_30 AAA_19 MFS_1 ThiF
NODE_1_length_27909_cov_98.799475_cutoff_0,Plasmid,3.17,AAA_25 Metallophos_2 PDDEXK_1 Glyco_hydro_25 Peptidase_M23 Phage_prot_Gp6 Phage_capsid Endonuclease_7 DNA_pol_A DNA_pol_A_exo1 Beta_helix
NODE_2_length_15358_cov_9.062561_cutoff_0,Plasmid,3.26,PT-VENN ShlB POTRA_3 POTRA_2 Fil_haemagg_2 Haemagg_act Fil_haemagg_2 Fil_haemagg_2 Fil_haemagg_2 RPA CRISPR_Cas2 DUF5397
NODE_3_length_5464_cov_11.800817_cutoff_0,Plasmid,9.00,MobA_MobL Rep_3
NODE_4_length_5218_cov_2.314530_cutoff_0,Chromosome,0,ResIII Helicase_C
