Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_40886_cov_15.692372_cutoff_10,Chromosome,0,RusA DNA_methylase DUF3799 AAA_24 SSB HNH Phage_prot_Gp6 HTH_26 DUF5309 Phage_Gp19 Glyco_hydro_25 NLPC_P60 Phage_integrase
NODE_2_length_1766_cov_33.798105_cutoff_10,Chromosome,0,Abhydrolase_1 Abhydrolase_4
NODE_3_length_1150_cov_23.619758_cutoff_10,Chromosome,--
NODE_1_length_121502_cov_5.543974_cutoff_0,Chromosome,-10.484162120469776,AAA QueF_N QueF DnaB_C Thy1 Tn7_Tnp_TnsA_N Trans_coact 5_3_exonuc_N RNaseH_C gp32 Gp23 Gp23 T4-gp15_tss T4_neck-protein Terminase_6C Terminase_6 PAAR_motif Ribonuc_red_lgC Ribonuc_red_lgN ATP-cone RecA Ribonuc_red_sm Intein_splicing DNA_pol_B DNA_pol_B DUF3310 dCMP_cyt_deam_1 HTH_11 CHAP T4_tail_cap Metallophos Phage_T4_gp19 Phage_lysis OrfB_IS605 OrfB_Zn_ribbon Pribosyltran dUTPase YAcAr QueC UvsY ResIII Helicase_C DUF4815 DUF4815 DUF4815 RNase_H Gp5_OB Gp5_C DNA_ligase_A_M DNA_ligase_OB_2 Peptidase_S77 Peptidase_S80 DUF559 RyR T4_baseplate Phage_sheath_1 Phage_sheath_1C DUF5051 DNA_pol_B_exo1 SMC_N QueF_N GTP_cyclohydroI Intein_splicing GTP_cyclohydroI PT-HINT Phage_clamp_A Fer4_14
NODE_2_length_50573_cov_16.015823_cutoff_0,Chromosome,0,VirE DNA_pol_A DNA_pol_A_exo1 Phage_cap_E DUF3310 DUF2800 DUF2800 DUF2815 Spherulin4 Amidase_2 Pectate_lyase_3 SNF2_N DUF2746 Phage_prot_Gp6
NODE_3_length_40226_cov_15.525966_cutoff_0,Chromosome,0,VRR_NUC HNH Phage_capsid Phage_portal Peptidase_S78 Spherulin4 Pectate_lyase_3 Amidase_5 SH3_5 Sipho_Gp37 Sipho_tail DUF2800 DNA_pol_A DUF2815 VirE SNF2_N
NODE_4_length_17175_cov_6.011580_cutoff_0,Plasmid,14.84,CbiA Resolvase HTH_28 Replicase TrwC AAA_30 AAA_19 DUF2000 EamA EamA Resolvase RHH_1
NODE_5_length_9706_cov_4.585523_cutoff_0,Plasmid,9.44,MobC Rep_3 ParE_toxin HTH_5 HTH_3 Thioredoxin_3 ArsP_1
NODE_6_length_7321_cov_4.778575_cutoff_0,Chromosome,0,Phage_X Phage_CRI Putative_G5P Secretin DUF2523 Zot
NODE_7_length_5568_cov_2.886724_cutoff_0,Plasmid,9.00,PemK_toxin Rep_3 MobA_MobL
NODE_8_length_5240_cov_2.564982_cutoff_0,Plasmid,12.95,HicB_lk_antitox Relaxase Rep_3 MobC
NODE_9_length_4938_cov_37.527669_cutoff_0,Plasmid,11.80,MobA_MobL TraD Rep_3
