NODE_1_length_1088_cov_7.190900_cutoff_10,Chromosome,0,Methyltransf_11
NODE_1_length_9994_cov_7.962993_cutoff_0,Plasmid,10.69,Rep_3 YoeB_toxin Rep_3 YoeB_toxin
NODE_2_length_7099_cov_6.860154_cutoff_0,Chromosome,-2.3636102909510015,TnpV GTP_EFTU EFG_IV EFG_II EFG_C Cys_rich_KTR
NODE_3_length_5672_cov_5.008758_cutoff_0,Plasmid,3.51,ParE_toxin Relaxase
NODE_4_length_5628_cov_3.041794_cutoff_0,Chromosome,0,SHIRT SHIRT SHIRT SHIRT SHIRT SHIRT SHIRT SHIRT SHIRT YSIRK_signal SHIRT SHIRT Gram_pos_anchor
NODE_5_length_4783_cov_4.014025_cutoff_0,Plasmid,9.00,MobA_MobL ParE_toxin Rep_3 NusG_II
NODE_6_length_4669_cov_13.968859_cutoff_0,Plasmid,2.52,Rep_2
NODE_7_length_4469_cov_7.552823_cutoff_0,Plasmid,12.65,MobA_MobL DUF86 Rep_3 MobA_MobL Polbeta
NODE_8_length_4357_cov_7.156308_cutoff_0,Plasmid,8.84,Sigma70_r4_2 Replicase PriCT_1
NODE_9_length_3817_cov_6.789037_cutoff_0,Plasmid,9.00,Rep_1 Relaxase
NODE_10_length_3725_cov_2.100055_cutoff_0,Chromosome,0,YadA_stalk YadA_anchor Gpr1_Fun34_YaaH
NODE_11_length_3706_cov_1.704602_cutoff_0,Plasmid,8.07,HTH_7 Rep_2 Rep_2
NODE_12_length_3704_cov_11.903226_cutoff_0,Plasmid,3.86,Mob_Pre ParE_toxin
NODE_13_length_3444_cov_2.547372_cutoff_0,Plasmid,2.52,Rep_2 RNA_helicase
NODE_14_length_2941_cov_1.827514_cutoff_0,Chromosome,0,FeoB_N Gate FeoA Gate FeoB_C
NODE_15_length_2687_cov_1.913027_cutoff_0,Chromosome,0,DNA_methylase RE_NgoFVII
NODE_16_length_2680_cov_1.453323_cutoff_0,Chromosome,0,DUF4280
NODE_17_length_2664_cov_3.346347_cutoff_0,Plasmid,9.06,Mob_Pre RepL
NODE_18_length_2646_cov_2.826392_cutoff_0,Chromosome,0,CarbopepD_reg_2 OMP_b-brl_3
NODE_19_length_2628_cov_18.868287_cutoff_0,Chromosome,0,Gp49 HTH_3
NODE_20_length_2440_cov_1.400339_cutoff_0,Chromosome,0,DUF4160 5_nucleotid_C DUF2442
NODE_21_length_2229_cov_4.996283_cutoff_0,Plasmid,5.48,Rep_1
NODE_22_length_2224_cov_6.095482_cutoff_0,Plasmid,5.20,RepL
NODE_23_length_1868_cov_5.885539_cutoff_0,Plasmid,5.20,RepL
NODE_24_length_1799_cov_1.842625_cutoff_0,Chromosome,0,DUF4189 DUF4424
NODE_25_length_1727_cov_1.109697_cutoff_0,Chromosome,0,AAA_14 DUF4143
NODE_26_length_1694_cov_2.084725_cutoff_0,Chromosome,0,AAA-ATPase_like PDDEXK_9 AAA-ATPase_like
NODE_27_length_1478_cov_1.438258_cutoff_0,Chromosome,--
NODE_28_length_1439_cov_37.899413_cutoff_0,Chromosome,--
NODE_29_length_1144_cov_1.481724_cutoff_0,Chromosome,--
NODE_30_length_1112_cov_1.135266_cutoff_0,Chromosome,--
