Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_12106_cov_71.910383_cutoff_54,Chromosome,-20.101656427108153,ApbE NAD_binding_1 Fer2 FAD_binding_6 NqrM Rnf-Nqr Ribosomal_L19 FMN_bind NQR2_RnfD_RnfE 5_nucleotid_C Metallophos Ribosomal_S16 Rnf-Nqr tRNA_Me_trans tRNA_m1G_MT RimM PRC
NODE_2_length_1851_cov_198.658963_cutoff_54,Chromosome,0,DDE_Tnp_1
NODE_1_length_57679_cov_28.548575_cutoff_10,Chromosome,0,Prim-Pol AAA_25 DNA_pol_A GDPD Phage_r1t_holin Glyco_hydro_25 Spherulin4 HK97-gp10_like Collar Phage_Mu_F AAA_24 DUF669 Terminase_6 SNF2_N PDDEXK_1 Terminase_6C DUF3310
NODE_1_length_5894_cov_69.034382_cutoff_70,Chromosome,0,AAA_12 AAA_30 AAA_19 MFS_1 ThiF
NODE_1_length_132614_cov_110.552759_cutoff_0,Chromosome,0,dCMP_cyt_deam_1 Thy1 dUTPase PDDEXK_1 Peptidase_S80 SprT-like T4-gp15_tss T4_neck-protein Laminin_G_3 UvsY AAA_23 DUF5051 Translat_reg Terminase_6C Terminase_6 dCMP_cyt_deam_1 NosD Phage_gp53 Gp5_OB Peptidase_M15_3 PAAR_motif Metallophos AAA_33 T4_tail_cap CLP_protease gp45-slide_C RecA DnaB_C Thioredoxin DNA_ligase_A_M Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgC Phage_T4_gp19 Phage_sheath_1 Phage_sheath_1C Phage_DsbA DUF4815 DUF4815 DUF4815 Peptidase_S77 PARP PARP DNA_pol_B RNA_ligase Gp23 PhoH GPW_gp25 T4_baseplate gp32 Trans_coact Laminin_G_3 DNA_pol_B DNA_pol_B_exo1 5_3_exonuc_N RNaseH_C ResIII Helicase_C Ribonuc_red_sm Phage_clamp_A AAA Tn7_Tnp_TnsA_N AAA_28
NODE_2_length_78871_cov_26.232429_cutoff_0,Plasmid,2.58,DUF551 DUF1653 SSB IstB_IS21 RecA_dep_nuc Hom_end_hint DUF1367 DUF3310 N6_Mtase SNF2_N ResIII DarA_N InPase DarA_N DUF5420 YadA_stalk YadA_anchor YadA_head PRA-PH HTH_39 DUF2786 RecT DUF2514
NODE_3_length_52102_cov_31.768496_cutoff_0,Chromosome,0,AAA_25 Prim-Pol DNA_pol_A DNA_pol_A_exo1 CLP_protease SLT Phage_Gp19 dUTPase DUF3310 Glyco_hydro_25 Peptidase_M23 Spherulin4 ResIII Helicase_C
NODE_4_length_39312_cov_7.411036_cutoff_0,Plasmid,71.22,KfrB ParBc KorB KorB_C AAA_31 TrfA SSB HTH_3 T2SSE TrbC Activator-TraM DUF5338 Relaxase LPD7 Peptidase_S26 T4SS-DNA_transf Toprim Zeta_toxin KfrB CRISPR_Cas2 Resolvase TrbM CagE_TrbE_VirB VirB3 CagX VirB8 TrbI TrbH TrbL Topoisom_bac zf-C4_Topoisom zf-C4_Topoisom MPTase-PolyVal DUF1738 Peptidase_M15_2 KfrB
NODE_5_length_15358_cov_56.795694_cutoff_0,Plasmid,3.26,CRISPR_Cas2 DUF5397 Fil_haemagg_2 PT-VENN RPA Haemagg_act Fil_haemagg_2 Fil_haemagg_2 Fil_haemagg_2 ShlB POTRA_3 POTRA_2
NODE_6_length_5464_cov_24.943011_cutoff_0,Plasmid,9.00,MobA_MobL Rep_3
NODE_7_length_4651_cov_2.764101_cutoff_0,Plasmid,5.35,Rep_3
NODE_8_length_3918_cov_9.084093_cutoff_0,Plasmid,3.51,CRISPR_Cas2 Relaxase
NODE_9_length_2140_cov_5.705284_cutoff_0,Chromosome,--
NODE_10_length_1797_cov_3.069767_cutoff_0,Chromosome,--
NODE_11_length_1732_cov_8.702115_cutoff_0,Chromosome,0,RVT_1
NODE_12_length_1591_cov_4.064729_cutoff_0,Chromosome,--
NODE_13_length_1575_cov_2.851802_cutoff_0,Chromosome,--
NODE_14_length_1549_cov_18.468750_cutoff_0,Chromosome,--
NODE_15_length_1208_cov_4.145889_cutoff_0,Plasmid,5.20,RepL
NODE_16_length_992_cov_2.102732_cutoff_0,Chromosome,0,YadA_stalk YadA_stalk
NODE_17_length_835_cov_1.902375_cutoff_0,Chromosome,--
NODE_18_length_824_cov_2.503347_cutoff_0,Chromosome,--
NODE_19_length_725_cov_5.280864_cutoff_0,Chromosome,0,HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind
NODE_20_length_686_cov_2.057471_cutoff_0,Chromosome,0,HemolysinCabind HCBP_related HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind
NODE_21_length_674_cov_1.569514_cutoff_0,Chromosome,--
NODE_22_length_632_cov_7.790991_cutoff_0,Chromosome,--
NODE_1_length_16753_cov_22.234109_cutoff_26,Chromosome,-41.353031778371474,Ribosomal_L10 Ribosomal_L12 Ribosomal_L12_N Ribosomal_L11_N Ribosomal_L11 SecE NusG KOW GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 GTP_EFTU Ribosomal_L1 Ribosom_S12_S23 Ribosomal_S7 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2
NODE_2_length_5066_cov_37.754660_cutoff_26,Chromosome,0,PLDc_2
NODE_1_length_5180_cov_14.663335_cutoff_20,Chromosome,0,SnoaL_2 MarR Flavodoxin_2 adh_short EVE
NODE_2_length_2540_cov_19.532278_cutoff_20,Chromosome,0,ABC_tran TetR_N TetR_C_14 ABC2_membrane_4
NODE_3_length_1109_cov_16.457364_cutoff_20,Chromosome,0,Lipoprot_C
NODE_4_length_1088_cov_89.138477_cutoff_20,Chromosome,0,Cadherin_4
NODE_1_length_272503_cov_23.828493_cutoff_5,Chromosome,-3.0932845417465504,DHFR_1 Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom Thymidylate_kin RNase_H Helicase_C DNA_ligase_aden DNA_ligase_OB HHH_2 HHH_5 LRR_5 LRR_5 dUTPase Thymidylat_synt phiKZ_IP RNA_pol_Rpb2_6 Fer4_12 RyR Glyco_hydro_19 AAA YAcAr Radical_SAM Phage_gp49_66
NODE_2_length_14943_cov_2.412821_cutoff_5,Chromosome,0,SusD_RagB SusD-like_3 SusD-like_2 SGBP_B_XBD Glyco_hydro_92 Glyco_hydro_92N TonB_dep_Rec Plug CarbopepD_reg_2 CarboxypepD_reg Glyco_hydro_92 F5_F8_type_C Glyco_hydro_92N F5_F8_type_C
NODE_3_length_2954_cov_2.626347_cutoff_5,Chromosome,--
NODE_4_length_2856_cov_1.477510_cutoff_5,Chromosome,--
NODE_5_length_1971_cov_2.980465_cutoff_5,Chromosome,0,GramPos_pilinD1 SpaA GramPos_pilinBB Gram_pos_anchor Gram_pos_anchor
NODE_6_length_1790_cov_2.237011_cutoff_5,Chromosome,0,RHS
NODE_7_length_1530_cov_4.247075_cutoff_5,Chromosome,0,KilA-N
NODE_8_length_1499_cov_10.900141_cutoff_5,Chromosome,0,YadA_stalk YadA_stalk
NODE_9_length_1424_cov_5.002970_cutoff_5,Chromosome,0,YadA_stalk
NODE_10_length_1211_cov_2.574074_cutoff_5,Chromosome,--
NODE_1_length_5066_cov_36.802967_cutoff_33,Chromosome,0,PLDc_2
NODE_2_length_1787_cov_28.326901_cutoff_33,Chromosome,0,AAA_16
