Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_17786_cov_10.111469_cutoff_10,Chromosome,-2.4381433428129693,ApbA_C ApbA Response_reg Trans_reg_C PK PK_C Metallophos Response_reg HD HD_5 ABC_tran ABC_membrane HATPase_c HisKA HAMP ABC_membrane ABC_tran YibE_F LysR_substrate HTH_1 ApbE Cytidylate_kin2
NODE_2_length_13394_cov_30.583014_cutoff_10,Plasmid,14.60,HTH_27 AAA_31 Resolvase Fic HTH_24 Mob_Pre Mfa_like_1 Rep_3
NODE_3_length_10222_cov_5.436175_cutoff_10,Chromosome,-2.3395127393717043,DUF5106 Thioredoxin_8 23S_rRNA_IVP RVT_1 DUF3575 Mfa_like_1 DUF5119 Gp49 HTH_3
NODE_1_length_16129_cov_3.239472_cutoff_0,Plasmid,3.29,UvrD_C UvrD-helicase AAA_19 PcfJ
NODE_2_length_9738_cov_52.136632_cutoff_0,Plasmid,2.48,AAA_31 YoeB_toxin DUF5348 PhdYeFM_antitox Sigma70_r4_2 Sigma70_r2 DUF4367
NODE_3_length_8474_cov_3.491961_cutoff_0,Plasmid,15.86,Rep_3 MobC Resolvase Relaxase
NODE_4_length_6569_cov_1.781577_cutoff_0,Plasmid,2.44,PAD_porph Zn_Tnp_IS1 Phage_integrase Sel1 Sel1 Sel1 Sel1 Sel1 Pur_DNA_glyco AAA Peptidase_M41
NODE_5_length_4689_cov_3.802689_cutoff_0,Plasmid,3.65,MobA_MobL ParE_toxin
NODE_6_length_4218_cov_79.979474_cutoff_0,Plasmid,5.35,ORF6N Rep_3
NODE_7_length_3346_cov_1.887733_cutoff_0,Chromosome,0,Metallophos_2 Acetyltransf_10 Acetyltransf_10 DNA_alkylation
NODE_8_length_2993_cov_28.933471_cutoff_0,Plasmid,5.35,Rep_3 ORF6N
NODE_9_length_2987_cov_2.935739_cutoff_0,Chromosome,0,CreD HTH_34 CreD
NODE_10_length_2828_cov_189.095238_cutoff_0,Plasmid,3.86,Mob_Pre
NODE_11_length_2735_cov_2.200150_cutoff_0,Plasmid,9.34,Rep_1 Mob_Pre
NODE_12_length_2498_cov_2.527055_cutoff_0,Chromosome,--
NODE_13_length_2338_cov_8.048209_cutoff_0,Chromosome,0,RHH_1
NODE_14_length_2293_cov_4.862365_cutoff_0,Chromosome,0,SNARE_assoc adh_short_C2
NODE_15_length_2225_cov_1.060056_cutoff_0,Chromosome,0,AbiEii
