Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_5658_cov_288.496148_cutoff_198,Chromosome,--
NODE_1_length_13605_cov_57.265302_cutoff_54,Chromosome,0,Peptidase_C2 HTH_Tnp_1 OmpA Tad DDE_Tnp_1 OmpA
NODE_1_length_1572_cov_17.033445_cutoff_10,Chromosome,0,HTH_42
NODE_1_length_154607_cov_85.156811_cutoff_0,Chromosome,-2.7486665274283197,Cpn60_TCP1 gp32 RNase_H AAA_21 Cpn10 Cpn10 Terminase_6 ResIII Helicase_C 5_3_exonuc_N AAA HD_3 Lipase_GDSL_2 OrfB_Zn_ribbon HTH_OrfB_IS605 DNA_pol_B Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_sm Ribonuc_red_sm Ribonuc_red_sm AAA_23 Metallophos Peptidase_S80 Guanylate_kin RecA DNA_ligase_aden BRCT PTCB-BRCT LPD29 DUF1768 Tn7_Tnp_TnsA_N Bac_DNA_binding Adenylsucc_synt PIF1 Herpes_Helicase DNA_pol_B DNA_pol_B_exo1 N6_N4_Mtase DnaB_C ResIII Helicase_C OrfB_IS605 OrfB_Zn_ribbon
NODE_2_length_64016_cov_209.844602_cutoff_0,Plasmid,3.57,RuvC GbpC Glucosaminidase BspA_v BspA_v Phage_holin_Dp1 Glyco_hydro_25 DUF3310 PDDEXK_1 AAA_24 dUTPase Big_8 Collagen_bind YopX DNA_pol_A DNA_pol_A DNA_pol_A_exo1 DNA_pol_A AAA_25 RepB_primase
NODE_3_length_55876_cov_93.149304_cutoff_0,Chromosome,0,DUF1599 Collagen_bind Big_8 Gram_pos_anchor Gp58 Prophage_tail Amidase_5 Phage_holin_6_1 HK97-gp10_like Terminase_1 Phage_portal Phage_capsid Peptidase_S78
NODE_4_length_38415_cov_86.133601_cutoff_0,Chromosome,0,DUF5403 Alanine_zipper HTH_17 HTH_26 Phage_prot_Gp6 EndoU_bacteria Phage_capsid Phage_Gp19 VRR_NUC Spherulin4 DUF2746 Amidase_2 Pectate_lyase_3 Collagen Phage_integrase Phage_int_SAM_3
NODE_5_length_11349_cov_17.814940_cutoff_0,Plasmid,11.77,Toprim_2 Resolvase Relaxase RHH_1 Fic Rep_3 Fic
NODE_6_length_3316_cov_119.423279_cutoff_0,Chromosome,0,HTH_36
NODE_7_length_3142_cov_20.104078_cutoff_0,Chromosome,0,HTH_18 DJ-1_PfpI Isochorismatase
NODE_8_length_2846_cov_2.987721_cutoff_0,Chromosome,0,ketoacyl-synt Ketoacyl-synt_C ketoacyl-synt PP-binding KAsynt_C_assoc
NODE_9_length_1605_cov_1198.397251_cutoff_0,Chromosome,--
NODE_10_length_1292_cov_7.145679_cutoff_0,Chromosome,--
NODE_11_length_1080_cov_2.389831_cutoff_0,Chromosome,--
NODE_12_length_1028_cov_6.221872_cutoff_0,Chromosome,0,YadA_stalk YadA_stalk
NODE_13_length_850_cov_1.958603_cutoff_0,Chromosome,0,OMP_b-brl
NODE_14_length_632_cov_1.281081_cutoff_0,Chromosome,--
NODE_15_length_602_cov_2.662857_cutoff_0,Chromosome,0,FIVAR
