Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_4820_cov_189.146953_cutoff_91,Plasmid,8.86,Rep_3 Relaxase CRISPR_Cas2
NODE_1_length_12772_cov_10.086648_cutoff_10,Plasmid,11.77,Toprim_2 Resolvase DnaB_C Relaxase Rep_3
NODE_2_length_1757_cov_26.609524_cutoff_10,Chromosome,0,Big_6 Big_6
NODE_1_length_53778_cov_156.426715_cutoff_0,Plasmid,3.96,Collagen Collagen DUF3854 PDDEXK_1 DNA_ligase_OB_2 DNA_ligase_A_M DUF2829 CHAP Phage_holin_3_3 PRA-PH Thymidylat_synt dCMP_cyt_deam_1 LPD38 DNA_pol_A Methyltransf_23 SNF2_N Helicase_C DUF5051 Phage_lysozyme
NODE_2_length_31070_cov_56.436808_cutoff_0,Chromosome,0,Collar DUF2746 Phage_capsid Phage_Gp19 EcoRI_methylase Phage_prot_Gp6 Terminase_6 SNF2_N Helicase_C DUF4406 D5_N Prim-Pol Whib
NODE_3_length_20177_cov_89.928209_cutoff_0,Plasmid,9.34,SSB TpcC RepA_C AAA_10 TrbL CHAP HTH_17
NODE_4_length_5611_cov_22.164980_cutoff_0,Chromosome,0,Integrase_1
NODE_5_length_5126_cov_5.444643_cutoff_0,Plasmid,4.01,DNA_pol_B_2
NODE_6_length_4644_cov_65.370703_cutoff_0,Plasmid,7.03,Relaxase Relaxase
NODE_7_length_4036_cov_16.003789_cutoff_0,Chromosome,0,AAA Rep_trans
NODE_8_length_3904_cov_45.018552_cutoff_0,Chromosome,0,FtsK_SpoIIIE Rep_trans Rol_Rep_N
NODE_9_length_3735_cov_18.876435_cutoff_0,Plasmid,3.86,RHH_1 Mob_Pre
NODE_10_length_3686_cov_4.924356_cutoff_0,Plasmid,5.35,YafQ_toxin Rep_3
NODE_11_length_3019_cov_2.855540_cutoff_0,Chromosome,--
NODE_12_length_2818_cov_45.259030_cutoff_0,Plasmid,4.09,MobC HTH_23
NODE_13_length_2746_cov_3.896965_cutoff_0,Chromosome,--
NODE_14_length_2307_cov_2.968161_cutoff_0,Plasmid,5.48,Rep_1
NODE_15_length_1797_cov_766.241860_cutoff_0,Chromosome,--
NODE_16_length_1549_cov_1.622962_cutoff_0,Chromosome,--
NODE_17_length_1447_cov_83.783212_cutoff_0,Chromosome,--
NODE_18_length_1322_cov_1.526104_cutoff_0,Chromosome,--
NODE_19_length_1022_cov_2.568254_cutoff_0,Chromosome,0,YadA_stalk
NODE_20_length_800_cov_1.983402_cutoff_0,Chromosome,0,LRR_5
NODE_21_length_743_cov_8.385886_cutoff_0,Chromosome,0,Big_6
NODE_22_length_689_cov_2.044118_cutoff_0,Chromosome,--
NODE_23_length_677_cov_1.171667_cutoff_0,Chromosome,0,HemolysinCabind HCBP_related HemolysinCabind HemolysinCabind HemolysinCabind HemolysinCabind
NODE_24_length_640_cov_1.689165_cutoff_0,Chromosome,0,Lipocalin_4
NODE_1_length_38761_cov_80.926455_cutoff_42,Plasmid,2.91,DUF1351 DUF1372 YopX Terminase_3 Terminase_3C DUF1340 Phage_capsid Phage_prot_Gp6 Phage_Mu_F SH3_5 CHAP DUF4355 Lipoprotein_Ltp Lipoprotein_Ltp HTH_3 Peptidase_S24 HTH_3 DUF3102 ORF6C HTH_20 Collagen_bind Big_8 Phage_holin_4_1 Phage_holin_1 Resolvase Recombinase Zn_ribbon_recom Gp58 Prophage_tail Terminase_2 SSB RusA DUF1642 Spore_Cse60 Bactofilin RecT Sipho_tail Phage_connect_1 HeH HK97-gp10_like Phage_tail_2 Phage_TAC_12
NODE_2_length_2813_cov_25.718933_cutoff_42,Chromosome,--
NODE_1_length_1257_cov_20.903390_cutoff_20,Chromosome,0,Meth_synt_2
NODE_1_length_31724_cov_10.078238_cutoff_5,Plasmid,3.57,Thymidylat_synt PhageMin_Tail Hjc AAA_25 RepB_primase Glyco_hydro_16 AAA_24 PDDEXK_1 Phage_capsid Peptidase_S78 Phage_portal Terminase_1 Terminase_4 DNA_pol_A DNA_pol_A_exo1 Thioredoxin SNF2_N dCMP_cyt_deam_1
NODE_2_length_29980_cov_6.357422_cutoff_5,Chromosome,0,KGG Phage_integrase Phage_capsid Phage_Gp19 HSDR_N_2 Arc HNH RusA Terminase_6
NODE_3_length_5062_cov_7.548445_cutoff_5,Chromosome,0,BPD_transp_1 BPD_transp_1 OppC_N adh_short_C2 SBP_bac_5
NODE_4_length_2802_cov_8.072294_cutoff_5,Plasmid,3.86,ParE_toxin Mob_Pre Methylase_S DUF3990
NODE_5_length_1805_cov_2.447338_cutoff_5,Chromosome,0,Cna_B Cna_B Cna_B Cna_B Cna_B Cna_B Cna_B
NODE_6_length_1322_cov_2.106024_cutoff_5,Chromosome,--
NODE_7_length_1308_cov_5.899269_cutoff_5,Chromosome,0,Flagellin_N Flagellin_C Flagellin_N
NODE_8_length_1114_cov_3.896818_cutoff_5,Chromosome,0,DUF1963 DUF1963
NODE_9_length_1103_cov_1.331384_cutoff_5,Chromosome,0,Fic CoA_transf_3
NODE_1_length_14029_cov_33.244624_cutoff_33,Chromosome,0,TonB_dep_Rec CarbopepD_reg_2 CarboxypepD_reg Plug CarbopepD_reg_2 GerE DUF4876 Peptidase_M16 Peptidase_M16_C Peptidase_M16_C
NODE_2_length_10628_cov_52.458250_cutoff_33,Chromosome,-2.476088274378009,HTH_18 ABC_tran ABC_membrane PBECR4 CbiQ ABC_tran ABC_tran ABC_tran ABC_membrane Trep_Strep Phage_lysozyme2 CHAP
NODE_3_length_1518_cov_30.589868_cutoff_33,Chromosome,0,CarbopepD_reg_2 CarbopepD_reg_2
NODE_1_length_1545_cov_18.342643_cutoff_15,Chromosome,--
