Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_28796_cov_11.831575_cutoff_10,Chromosome,0,KGG YopX RusA Arc HNH Phage_Gp19 Phage_integrase Terminase_6 Phage_capsid HSDR_N_2
NODE_2_length_1741_cov_12.669471_cutoff_10,Chromosome,--
NODE_3_length_1408_cov_6.694966_cutoff_10,Chromosome,--
NODE_1_length_254210_cov_6.357765_cutoff_0,Chromosome,0,ResIII DnaB_C Thymidylat_synt Topoisom_bac Toprim HNH_3 Glucosaminidase HNH_3 Glyco_hydro_20 Ribonuc_red_sm YadA_anchor YadA_stalk YadA_stalk YadA_stalk YadA_stalk YadA_head YadA_head YadA_head YadA_head Thymidylate_kin MazG AAA RNA_ligase Thymidylat_synt DPBB_1 AAA Peptidase_S74 DNA_ligase_aden DNA_ligase_OB BRCT PTCB-BRCT RNase_H Glyco_hydro_108 PG_binding_3 HNH_3 NUMOD1 DHFR_1 ResIII HNH_3 Ribonuc_red_lgC Ribonuc_red_lgC Ribonuc_red_lgC
NODE_2_length_92081_cov_248.049411_cutoff_0,Chromosome,0,ThiF DUF1064 DUF3799 TROVE Myb_DNA-bind_6 ResIII DUF3310 Phage_lysozyme Cpn60_TCP1 Thy1 DNA_pol_A DNA_pol_A_exo1 dUTPase AAA_24 DnaB_C
NODE_3_length_39126_cov_514.832595_cutoff_0,Plasmid,71.22,SSB TrfA VirB8 CagE_TrbE_VirB TrbH CagX T2SSE HTH_3 VirB3 TrbC TrbI KfrB Resolvase CRISPR_Cas2 TrbL TrbM MPTase-PolyVal DUF1738 Peptidase_M15_2 Zeta_toxin KfrB DUF5338 Activator-TraM T4SS-DNA_transf Peptidase_S26 Relaxase LPD7 Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom KfrB ParBc KorB KorB_C AAA_31
NODE_4_length_15386_cov_8.054151_cutoff_0,Plasmid,5.35,CRISPR_Cas2 CbiA Rep_3 VCBS SpvB
NODE_5_length_5562_cov_5.701367_cutoff_0,Plasmid,5.48,Rep_1 Zot
NODE_6_length_4680_cov_4.388008_cutoff_0,Plasmid,11.80,Rep_3 MobA_MobL TraD
NODE_7_length_4584_cov_2.483248_cutoff_0,Chromosome,0,Rep_trans
