Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_17412_cov_74.378021_cutoff_91,Plasmid,17.62,Resolvase HTH_7 Rep_3 HicA_toxin AAA_31 RHH_1 HTH_27 Mob_Pre AbiEii
NODE_1_length_137833_cov_22.206706_cutoff_10,Chromosome,-2.8648935870312613,Bac_DNA_binding HNH_3 Terminase_6 OrfB_IS605 OrfB_Zn_ribbon HTH_OrfB_IS605 Bac_DNA_binding PemK_toxin DnaB_C NAD_synthase NAPRTase DUF5598 AAA_24 HTH_17 Metallophos Pribosyltran Isochorismatase CLP_protease ABC_trans_CmpB Macro NRDD ATP-cone Fer4_12 Laminin_G_3 F5_F8_type_C Glyco_hydro_25 Peptidase_M15_3 HTH_17 Peptidase_M78 Peptidase_S24 HicA_toxin PcfJ RlaP PolyA_pol tRNA_NucTran2_2 HD PolyA_pol_RNAbd ADP_ribosyl_GH Thy1 Guanylate_kin Metallophos AAA_33 DUF1653 Phage_integrase Phage_int_SAM_3 PTS-HPr PhageMin_Tail DUF1863 PhoH Thg1 RVT_1 dUTPase Band_7 RusA DNA_ligase_A_M HNH_3 PDDEXK_1 ERCC4 DNA_pol3_alpha PHP DNA_pol3_finger HHH_6 HNH_3 AP2 Phage_integrase YodL Collar HTH_3 Phage_holin_6_1
NODE_2_length_41376_cov_19.770527_cutoff_10,Plasmid,2.91,Collagen Collagen Collagen Collagen Collagen Collagen ART-PolyVal GP3_package Terminase_6 fn3 Dam PAPS_reduct DUF4406 DUF1064 HTH_3 Resolvase Recombinase Zn_ribbon_recom HTH_3 Sigma70_r4 Amidase_2
NODE_3_length_3407_cov_6.989189_cutoff_10,Chromosome,0,DUF4988 Peptidase_M64 LRR_8 LRR_8 LRR_8 LRR_1 LRR_6 LRR_6 LRR_1 LRR_1 LRR_6 LRR_1 LRR_1 LRR_1 LRR_6 LRR_1 LRR_1 LRR_6 LRR_6 LRR_6 LRR_1
NODE_1_length_89072_cov_30.211518_cutoff_0,Chromosome,0,RuvC Sulfotransfer_2 BppL_N LMWPc Phage_capsid HK97-gp10_like N6_Mtase PAPS_reduct Terminase_6C ParBc ParBc DNA_pol_A DNA_pol_A_exo1 DnaB_C AAA DUF2997 Peptidase_S78 Phage_portal Glyco_transf_11 Glyco_transf_25 ResIII RNase_H RecA APS_kinase GTP_EFTU Gly_transf_sug Cpn10
NODE_2_length_38242_cov_19.869488_cutoff_0,Plasmid,2.91,RecT SSB PAPS_reduct Inhibitor_G39P Dam Phage_Gp15 HTH_3 Resolvase Recombinase Zn_ribbon_recom Phage_min_cap2 Phage_GP20 P22_CoatProtein P22_CoatProtein Terminase_6 DDE_Tnp_1 DUF772 Lar_restr_allev YqaJ PG_binding_1 Peptidase_M15_3 Phage_holin_1
NODE_3_length_36029_cov_19.090760_cutoff_0,Chromosome,0,Prophage_tail Minor_capsid_2 Phage_Gp15 RusA IstB_IS21 SSB Glyco_hydro_25 BppU_N Peptidase_S74 Phage_holin_1 DUF551 HTH_38 RHH_1 HTH_38 TM2 HTH_31 Phage_GP20 DUF4926 Phage_min_cap2 Terminase_3 Terminase_3C HTH_Tnp_1_2
NODE_4_length_8845_cov_4.428604_cutoff_0,Plasmid,2.48,RelB YoeB_toxin DnaB_C Phage_integrase Phage_int_SAM_1 Phage_int_SAM_4 PC4 AAA_31 HTH_17 DnaB_C Toprim_2
NODE_5_length_5603_cov_31.216974_cutoff_0,Chromosome,0,Phage_F
NODE_6_length_5075_cov_2.439376_cutoff_0,Plasmid,5.48,Zot Rep_1
