Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_120422_cov_58.921916_cutoff_54,Chromosome,-10.030614859204569,ResIII EcoEI_R_C DUF4145 Helicase_C HSDR_N Methylase_S N6_Mtase N6_Mtase HsdM_N DUF4288 ABC_tran ABC_membrane Abhydrolase_8 Peptidase_S41 Lantibiotic_a DUF4135 LANC_like ABC_tran Peptidase_C39 ABC_membrane MerR_1 DnaJ_C DnaJ Pribosyltran AAA_2 AAA_lid_9 ClpB_D2-small Clp_N AAA Clp_N Rhodanese Rhodanese TM2 Glyco_hydro_76 Pyr_redox_2 DUF4135 LANC_like Thg1 ABC_tran MFS_1 Tubulin_2 VWA SpoU_methylase PTS_EIIA_1 Pkinase CD225 FUSC_2 F_bP_aldolase YbjN Adenylsucc_synt GTP_EFTU CbiX PAPS_reduct PAPS_reduct NIR_SIR NIR_SIR_ferr NIR_SIR_ferr NIR_SIR ATP-grasp Excalibur AI-2E_transport Bac_luciferase GrpE HSP70 HSP70 PHO4 TauE ABC_tran PTS_EIIA_1 PP2C_2 VWA_2 ABC_tran ABC_membrane Excalibur
NODE_2_length_5043_cov_51.194925_cutoff_54,Chromosome,--
NODE_1_length_40052_cov_23.123227_cutoff_10,Chromosome,0,Phage_holin_Dp1 Pox_D5 Terminase_1 DUF2800 Peptidase_S78 Phage_capsid Phage_portal Sipho_tail Sipho_Gp37
NODE_1_length_42776_cov_6.962669_cutoff_0,Chromosome,0,Phage_GP20 Phage_prot_Gp6 Phage_Mu_F Phage_integrase HK97-gp10_like Peptidase_M15_4 Helicase_C DUF3310 AAA_24 Terminase_2 DUF1492 dUTPase_2 MmcB-like VRR_NUC HTH_3 YqaJ DUF1353 Phage_integrase Phage_int_SAM_3 Arm-DNA-bind_4
NODE_2_length_38674_cov_25.191802_cutoff_0,Plasmid,74.15,TrfA HTH_3 SSB TrbC VirB3 TrbL VirB8 CagE_TrbE_VirB CagX TrbI TrbL TrbH DUF5338 Relaxase LPD7 T4SS-DNA_transf Peptidase_S26 MPTase-PolyVal DUF1738 TrbM Fic KfrB Resolvase Peptidase_M15_2 Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom Activator-TraM AAA_31 CbiA AAA_31 ParBc KorB KorB_C KfrB Fic T2SSE
NODE_3_length_35893_cov_5.158756_cutoff_0,Plasmid,2.67,Phage_Gp15 Minor_capsid_2 Minor_capsid_3 Minor_capsid_1 Phage_GP20 Phage_min_cap2 Phage_prot_Gp6 Terminase_3 Terminase_3C N6_N4_Mtase ParBc Phage_holin_Dp1 Phage_holin_4_1 DUF859 Amidase_5 CW_7 CW_7 Prophage_tail Sipho_tail Phg_2220_C Phage_rep_org_N ERF SSB HTH_3 DUF2786 DUF1642 HTH_3 DUF1351
NODE_4_length_35372_cov_23.626689_cutoff_0,Plasmid,36.75,TrbM SSB Topoisom_bac Toprim_Crpt Toprim ToxN_toxin LPD7 CbiA DnaJ VbhA Resolvase HTH_7 HTH_psq Fic CbiA DUF1456 SLT VirB3 CagX TrbI T2SSE T4SS-DNA_transf CagE_TrbE_VirB T4SS TrbL VirB8
NODE_5_length_12737_cov_42.820142_cutoff_0,Plasmid,11.77,Relaxase Resolvase DnaB_C Toprim_2 Fic Rep_3
NODE_6_length_10580_cov_22.352947_cutoff_0,Plasmid,12.12,PhdYeFM_antitox Mob_Pre Rep_3 Resolvase PemK_toxin
NODE_7_length_4926_cov_6.416168_cutoff_0,Chromosome,0,YoeB_toxin FtsK_SpoIIIE
