Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_245613_cov_26.229852_cutoff_10,Chromosome,-7.735013555498195,Metallophos AAA Phage_lysozyme2 Peptidase_M23 Tubulin Radical_SAM SMC_N Big_2 QueC RNase_H Fer4_12 DNA_ligase_OB DNA_ligase_aden BRCT Phage_lysozyme2 DNA_topoisoIV Radical_SAM DUF29 ResIII DnaB_C RusA Cpn60_TCP1 Phage_lysozyme2 Amidase_2 PAP2 HNH_3 CENP-B_N PemK_toxin Helicase_C ResIII Thymidylate_kin Thy1 HNH_3 DNA_pol_B DNA_pol_B 5_3_exonuc_N 5_3_exonuc UvrD_C_2 SPASM Peptidase_S77 HD_5 DNA_gyraseB HATPase_c_3 HATPase_c Radical_SAM dUTPase DUF29 RNA_pol_Rpb2_6 PP_kinase_C_1 PP_kinase_C
NODE_2_length_25477_cov_5.915197_cutoff_10,Chromosome,-50.844064707854244,Ribosom_S12_S23 COX1 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 SecE Ribosomal_L33 Ribosomal_L11_N Ribosomal_L11 NusG KOW Ribosomal_L10 Ribosomal_L1 PMT Ribosomal_L12 Ribosomal_L12_N GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_45 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 Lyase_1 FumaraseC_C Ribosomal_L7Ae BCCT RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_5 RNA_pol_Rpb1_4 Ribosomal_S7
NODE_3_length_1539_cov_53.764706_cutoff_10,Plasmid,9.61,Y2_Tnp Zn_Tnp_IS91 Y2_Tnp
NODE_1_length_39801_cov_27.775879_cutoff_0,Plasmid,28.09,adh_short Methyltransf_11 PHZA_PHZB Acyl-CoA_dh_2 Chorismate_bind GATase Isochorismatase PNP_phzG_C Putative_PNPOx PhzC-PhzF RepA_C Resolvase HTH_7 HTH_Tnp_1 rve DUF2268 DDE_Tnp_ISL3 zf-ISL3 N6_Mtase Replicase HTH_11 HTH_5 AMP-binding ACP_syn_III_C Glyoxalase FAD_binding_4 Transposase_mut RepA_C ParG TrwC AAA_30 AAA_19 CbiA
NODE_2_length_10727_cov_24.979718_cutoff_0,Plasmid,12.12,Rep_3 Resolvase Mob_Pre YoeB_toxin
NODE_3_length_8974_cov_1.824435_cutoff_0,Plasmid,2.91,Resolvase Recombinase Zn_ribbon_recom Phage_capsid D5_N HTH_17
NODE_4_length_6846_cov_24.941203_cutoff_0,Plasmid,5.35,Rep_3 Astacin ORF6N YoeB_toxin
NODE_5_length_1865_cov_4.553132_cutoff_0,Chromosome,0,DKNYY
NODE_6_length_1852_cov_10.190986_cutoff_0,Chromosome,0,OMP_b-brl OMP_b-brl
NODE_7_length_1766_cov_9.949674_cutoff_0,Chromosome,--
NODE_8_length_1749_cov_2.673445_cutoff_0,Chromosome,0,RHS
NODE_9_length_1376_cov_2.337952_cutoff_0,Chromosome,--
NODE_10_length_1363_cov_2.606532_cutoff_0,Chromosome,--
