Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_5526_cov_3.869150_cutoff_0,Chromosome,0,Rep_trans FtsK_SpoIIIE
NODE_2_length_2952_cov_3.732870_cutoff_0,Plasmid,5.35,ORF6N Rep_3
NODE_3_length_2693_cov_5.571865_cutoff_0,Chromosome,0,Rep_trans Rol_Rep_N
NODE_4_length_875_cov_5.375940_cutoff_0,Chromosome,0,Rib Rib
NODE_5_length_702_cov_0.836800_cutoff_0,Chromosome,--
NODE_6_length_641_cov_2.539007_cutoff_0,Chromosome,0,Big_11 Big_11
NODE_7_length_638_cov_18.365419_cutoff_0,Chromosome,0,Big_11 Big_11
NODE_8_length_620_cov_1.988950_cutoff_0,Chromosome,--
NODE_9_length_600_cov_1.307839_cutoff_0,Chromosome,--
NODE_1_length_44202_cov_13.095547_cutoff_5,Chromosome,0,Guanylate_kin Phage_portal HNH_3 HNH_3 Sipho_Gp37 Peptidase_S78 Phage_capsid GDPD Sipho_tail CHAP Spherulin4 Collagen Phage_holin_Dp1 DUF2800 Terminase_1
