NODE_1_length_15066_cov_61.389619_cutoff_91,Plasmid,15.89,TrwB_AAD_bind Rep_3 RHH_1 RrnaAD AAA_31 TrwC AAA_30 AAA_19 UvrD_C_2
NODE_1_length_1418_cov_12.237136_cutoff_10,Chromosome,0,PDDEXK_2
NODE_1_length_48252_cov_18.962034_cutoff_0,Plasmid,49.46,TrbC LemA CbiA Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom MPTase-PolyVal DUF1738 HTH_3 UvrD_C AAA_19 UvrD-helicase DNA_methylase RE_Bsp6I SLT Peptidase_S26 CagX VirB8 T2SSE T4SS-DNA_transf T4SS-DNA_transf TrbI CagE_TrbE_VirB VirB3 TrbL T4SS HipA_C Resolvase Toprim_2 Rep_3 MobA_MobL SLT
NODE_2_length_18481_cov_8.122419_cutoff_0,Chromosome,0,Phage_portal Peptidase_S78 Amidase_2 HNH
NODE_3_length_12913_cov_2.090916_cutoff_0,Plasmid,6.77,Mob_Pre Resolvase
NODE_4_length_8228_cov_23.115937_cutoff_0,Chromosome,0,Phage_integrase LprI
NODE_5_length_7640_cov_1.747984_cutoff_0,Plasmid,3.86,Mob_Pre
NODE_6_length_7250_cov_2.220968_cutoff_0,Plasmid,8.86,ORF6N Rep_3 Relaxase
NODE_7_length_7026_cov_8.768744_cutoff_0,Plasmid,5.93,HTH_7 Resolvase
NODE_8_length_5430_cov_5.051933_cutoff_0,Chromosome,0,FtsX FtsX MacB_PCD ABC_tran AMP-binding
NODE_9_length_4860_cov_5.617186_cutoff_0,Plasmid,5.48,Rep_1
NODE_10_length_4679_cov_2.474576_cutoff_0,Plasmid,2.52,Rep_2
NODE_11_length_4121_cov_2.395895_cutoff_0,Plasmid,5.35,ParE_toxin Rep_3
NODE_12_length_3479_cov_5.821869_cutoff_0,Plasmid,5.35,Rep_3
NODE_13_length_3298_cov_2.543930_cutoff_0,Plasmid,9.34,Rep_1 Mob_Pre
NODE_14_length_3063_cov_129.579035_cutoff_0,Plasmid,5.48,Rep_1 HTH_Tnp_Tc3_1
NODE_15_length_2422_cov_5.592324_cutoff_0,Chromosome,0,ArsP_1 HTH_5
NODE_16_length_2395_cov_3.198878_cutoff_0,Chromosome,--
NODE_17_length_1811_cov_2.211073_cutoff_0,Chromosome,--
NODE_18_length_1754_cov_12.392964_cutoff_0,Plasmid,5.20,RepL
NODE_19_length_1692_cov_2.478638_cutoff_0,Chromosome,0,Rep_trans
NODE_20_length_1663_cov_4.583859_cutoff_0,Chromosome,0,SLH
NODE_21_length_1538_cov_2.858316_cutoff_0,Chromosome,0,MR_MLE_C MR_MLE_C
