NODE_1_length_97942_cov_37.286160_cutoff_15,Chromosome,-3.37261042092746,DUF3799 zf-CHC2 Toprim_4 DnaB_C AAA Phage_holin_4_1 AAA_24 AAA_5 ART-PolyVal dUTPase Metallophos Phage_head_fibr Sigma70_r2 Sigma70_r4_2 GIY-YIG NUMOD1
NODE_2_length_11187_cov_11.584068_cutoff_15,Chromosome,0,HTH_26 Phage_integrase Phage_int_SAM_1 Methylase_S Methylase_S Methylase_S N6_Mtase HsdM_N ResIII EcoEI_R_C HSDR_N HTH_3 Guanylate_cyc
NODE_1_length_44520_cov_319.612492_cutoff_257,Chromosome,0,Phage_prot_Gp6 Glyco_hydro_25 Collagen Phage_Mu_F Terminase_6 SSB DnaB_2 RusA Bro-N Prophage_tail HTH_3 Phage_integrase HTH_19 Phage_holin_6_1
NODE_1_length_49673_cov_42.152391_cutoff_10,Chromosome,0,DUF3751 HTH_38 rve N6_N4_Mtase ParBc SWIM ASCH Phage_portal_2 Phage_tail_X Baseplate_J Phage_P2_GpU Peptidase_S78 DUF2190 Minor_tail_Z Gifsy-2 Tail_P2_I Glyco_hydro_25 CW_7 CW_7 CW_7 Phage_TAC_7 PhageMin_Tail Terminase_GpA Phage_tube DUF927 HTH_56 zf-CHC2 Phage_XkdX MT-A70 DNA_methylase RVT_1 Hydrolase_2 HTH_38 VRR_NUC SNF2_N Helicase_C
NODE_2_length_1977_cov_167.327368_cutoff_10,Chromosome,0,RVT_1 GIIM
NODE_1_length_64449_cov_24.187768_cutoff_0,Chromosome,0,DEDD_Tnp_IS110 Transposase_20 DUF2800 HTH_3 Phage_integrase Phage_XkdX Phage_portal Peptidase_S78 Phage_capsid Glyco_hydro_25 Peptidase_M23 Terminase_1 EcsC Sipho_tail DUF3310 Phage_holin_Dp1 Sipho_Gp37
NODE_2_length_56526_cov_5.731669_cutoff_0,Plasmid,5.62,Radical_SAM Phage_XkdX DUF2190 Phage_Mu_F Peptidase_S78_2 Terminase_6 Terminase_6C DUF3751 RVT_1 Phage_lysozyme2 Amidase_2 LysM DUF2634 Baseplate_J DUF2313 Resolvase Recombinase Zn_ribbon_recom Phage_holin_6_1 DarA_C ParBc RusA IstB_IS21 RecT DUF1351 DUF3799 HTH_3 Hydrolase_2 HTH_3 DUF5026 DUF2001 Phage_sheath_1 PhageMin_Tail Gly-zipper_Omp Phage_TAC_5
NODE_3_length_36102_cov_127.510479_cutoff_0,Chromosome,-5.869752104504908,dUTPase DUF5053 Amidase_2 CLP_protease PhageMin_Tail DUF5053 DUF5053 DUF5053 Phage_int_SAM_5 zf-CHC2 Toprim_N Toprim_2 Toprim_4
NODE_4_length_32927_cov_38.627489_cutoff_0,Chromosome,-2.599999069015565,RVT_1 HTH_31 HicA_toxin Phage_holin_6_1 SPOR Amidase_2 HicB_lk_antitox Hydrolase_2 Dam HTH_38 HTH_38 rve DUF3310 N6_N4_Mtase Phage_portal Peptidase_S78 HNH Terminase_1 DUF4406 VRR_NUC Phage_capsid HK97-gp10_like 23S_rRNA_IVP Sipho_Gp37 Sipho_tail
NODE_5_length_9022_cov_43.320291_cutoff_0,Plasmid,5.35,Gp49 HTH_18 Rep_3 HTH_3
