Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_89661_cov_290.871674_cutoff_118,Chromosome,0,DnaB_C AAA_24 GIY-YIG Sigma70_r4_2 Sigma70_r2 Thy1 Thy1 Metallophos
NODE_1_length_22433_cov_5.433620_cutoff_10,Chromosome,-6.166507473162113,DUF2800 DUF739 DUF2815 Phage_prot_Gp6 Phage_min_cap2 ADPrib_exo_Tox MethyltransfD12 DUF551 DUF551 Terminase_2 SNF2_N VirE DNA_pol_A Peptidase_S24 HTH_3 HTH_31 HTH_19 Phage_integrase Phage_int_SAM_3 Phage_int_SAM_5 TPR_6 TPR_8
NODE_2_length_5670_cov_90.750223_cutoff_10,Plasmid,5.48,Rep_1 PemK_toxin
NODE_3_length_4452_cov_42.645943_cutoff_10,Plasmid,3.02,rve IstB_IS21 rve HTH_7
NODE_1_length_46294_cov_40.173789_cutoff_0,Plasmid,2.67,CLP_protease ERF RNase_T SSB Phage_Mu_Gam HTH_38 HTH_3 HTH_38 Tail_P2_I DNA_methylase RecU IstB_IS21 LPD15 DNA_methylase PhageMin_Tail N6_N4_Mtase Phage_portal_2 Terminase_GpA HDPD Phage_tube Phage_tail_X Phage_cap_E Rho_N Baseplate_J Baseplate_J N6_N4_Mtase ParBc CW_7 LysM CHAP RVT_1 Phage_holin_6_1
NODE_2_length_37949_cov_479.369983_cutoff_0,Plasmid,31.11,Rep_3 Resolvase Relaxase Transposon_TraM DUF4138 HTH_3 OmpA DUF1738 MPTase-PolyVal DUF4134 Toprim_Crpt Toprim_Crpt Toprim_Crpt DUF4099 DUF3945 bPH_2 Peptidase_M23 Zeta_toxin MobC AAA_31 HTH_19 T4SS-DNA_transf Bac_DNA_binding DUF3945 Toprim_2 DUF3991
NODE_3_length_35732_cov_13.878474_cutoff_0,Chromosome,0,VirE DNA_pol_A DUF2815 DUF2800 SNF2_N Peptidase_M15_3 Phage_holin_4_1 CLP_protease Terminase_6 dUTPase Thymidylat_synt Asn_synthase GATase_6 GATase_7
NODE_4_length_33920_cov_8.758473_cutoff_0,Plasmid,4.67,AAA_31 HTH_3 HTH_19 HTH_31 HTH_26 Resolvase VWA_2 ParBc AAA_14 DUF3990 HTH_3 Big_2 PP2C_2 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 DnaB_C Toprim_2 Toprim_3 Toprim_4 WG_beta_rep
NODE_5_length_11575_cov_72.606366_cutoff_0,Plasmid,5.13,Terminase_3 Terminase_3C AAA_31 Phage_integrase Phage_int_SAM_4 DnaB_C Toprim_2 Toprim_3
NODE_6_length_10617_cov_3.217932_cutoff_0,Plasmid,9.00,ABC_tran CENP-H Rep_3 MobA_MobL
