Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_35889_cov_327.596085_cutoff_198,Plasmid,31.35,Toprim_2 HTH_3 DUF2582 DUF2582 AbiEii DUF3875 AbiEii TraO Resolvase HTH_7 DUF1738 MPTase-PolyVal SSB DUF4138 DUF4138 DUF3945 DUF3945 TrbL Transposon_TraM bPH_2 PLCC T4SS-DNA_transf MobC Relaxase MipZ Resolvase HTH_7 HTH_11
NODE_1_length_75766_cov_293.854497_cutoff_334,Plasmid,2.91,DUF4494 VRR_NUC Phage_cap_E Terminase_6 DUF551 KilA-N NUMOD4 HNH_3 HNH_3 NUMOD1 Phage_holin_4_1 PG_binding_3 Glyco_hydro_108 Resolvase LPD29 Phage_pRha ANT Bro-N RVT_1 GIIM AAA_25 Lipase_GDSL_2 Phage_prot_Gp6 Phage_integrase Phage_int_SAM_1
NODE_1_length_41562_cov_6.428275_cutoff_10,Chromosome,-44.19929951609146,HTH_30 GGDEF_2 ABC_tran FtsX_ECD FtsX Peptidase_M23 GreA_GreB GreA_GreB_N tRNA-synt_2 tRNA_anti-codon SpoU_methylase DNA_processg_A DprA_WH Ribosom_S12_S23 PseudoU_synth_2 S4 DUF4830 RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_1 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 Ribosomal_L7Ae RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 Ribosomal_S7 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 HTH_3 Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom Resolvase tRNA_U5-meth_tr Flg_new SLH SLH SLH Sigma70_r2 HNH
NODE_2_length_4608_cov_22.784595_cutoff_10,Plasmid,7.61,MobC Relaxase
NODE_1_length_48416_cov_440.528207_cutoff_70,Chromosome,-2.4971416835774463,VRR_NUC SSB IstB_IS21 DUF4406 Bac_DnaA_C DNA_methylase DNA_methylase Bac_DNA_binding Prophage_tail RVT_1 Phage_cap_E Laminin_G_3 Lactamase_B_2 AAA_23 GerE HTH_Tnp_1_2 Terminase_6 Phage_prot_Gp6 Phage_int_SAM_5 Arm-DNA-bind_5
NODE_1_length_122210_cov_20.340891_cutoff_0,Chromosome,-2.567128589972704,Aminotran_5 Bac_DNA_binding Band_7 RNA_ligase DNA_ligase_OB_2 DNA_ligase_A_M PhoH CLP_protease Thy1 Hydrolase_2 NT5C GP88 Phage_integrase GerE zf-CHC2 Toprim_N ERF PDDEXK_1 DnaB_C DnaB PemK_toxin Peptidase_S74 PhageMin_Tail DUF1064 NRDD Metallophos RVT_1 ThiF RtcB RtcB HTH_3 Peptidase_S24 AP2 DUF1848 RlaP PolyA_pol tRNA_NucTran2_2 PolyA_pol_RNAbd HD Hydrolase_2 RVT_1 ABC_trans_CmpB Phage_lysozyme2 Amidase_2 dUTPase Tn916-Xis 3D FeThRed_B NRDD Fer4_14 Phage_integrase Integrase_DNA Phage_int_SAM_3 Phage_int_SAM_5 Bac_DNA_binding Terminase_6 Phage_integrase Phage_int_SAM_4 RdRP DNA_pol3_alpha PHP DNA_pol3_finger HHH_6
NODE_2_length_35336_cov_24.757282_cutoff_0,Chromosome,0,Phage_portal Terminase_1 HK97-gp10_like Phage_capsid HNH VRR_NUC Peptidase_S78 Hydrolase_2 HTH_38 rve HTH_19 PG_binding_1 Phage_holin_6_1 PhageMin_Tail Sipho_tail 23S_rRNA_IVP RVT_1 Sipho_Gp37 Dam
NODE_3_length_24348_cov_2.736228_cutoff_0,Chromosome,0,DUF2871 Flavodoxin_3 GerE Response_reg LRR_5 LRR_5 LRR_5 LRR_5 LRR_5 LRR_5 LRR_5 TetR_N Na_H_Exchanger HATPase_c Response_reg HisKA SBP_bac_8 Response_reg HATPase_c Response_reg HisKA SBP_bac_3 GGDEF Response_reg HD_5 HD
NODE_4_length_16386_cov_31.144767_cutoff_0,Chromosome,0,Phage_portal Peptidase_S78 Amidase_2 Holin_SPP1 HNH
NODE_5_length_10509_cov_12.658551_cutoff_0,Plasmid,2.48,Sigma70_r4_2 Sigma70_r2 Phage_lysozyme2 AAA_31 DUF4367 YoeB_toxin RelB
