Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_66200_cov_14.470820_cutoff_10,Chromosome,0,Amidase_2 HNH_3 Rad52_Rad22 DnaB_C zf-CHC2 Toprim_2 Toprim_N RNR_Alpha NUMOD3 Thy1 LAGLIDADG_3 SLT Collagen Collagen Collagen Band_7 dUTPase DUF370 SNF2_N Helicase_C DNA_pol3_alpha DNA_pol3_finger PHP Terminase_6C Cpn10 Gp58 DUF5309
NODE_2_length_61362_cov_40.217704_cutoff_10,Plasmid,3.02,HTH_24 DUF1599 HTH_7 Phage_portal Terminase_1 Phage_capsid Peptidase_S78 SH3_5 CHAP Sipho_tail DUF859 DUF1366 Prophage_tail Collagen Phage_holin_Dp1 CHAP Collagen_bind Big_8
NODE_1_length_5078_cov_6.086783_cutoff_0,Chromosome,0,HTH_23
NODE_2_length_4395_cov_13.345530_cutoff_0,Chromosome,0,Rep_trans Rol_Rep_N FtsK_SpoIIIE
NODE_3_length_3660_cov_4.897014_cutoff_0,Chromosome,0,FtsK_SpoIIIE Rep_trans
NODE_4_length_3552_cov_48.174964_cutoff_0,Plasmid,5.35,Rep_3 YoeB_toxin
NODE_5_length_3408_cov_2.425098_cutoff_0,Plasmid,5.35,Rep_3
NODE_6_length_3128_cov_10.538512_cutoff_0,Plasmid,5.35,VbhA Rep_3
NODE_7_length_2926_cov_5.095823_cutoff_0,Chromosome,0,Rep_trans
NODE_8_length_1815_cov_2.863061_cutoff_0,Chromosome,0,HIT
NODE_9_length_1587_cov_2.138411_cutoff_0,Chromosome,0,AAA_16
NODE_10_length_1404_cov_3.798794_cutoff_0,Chromosome,--
NODE_11_length_1403_cov_2.565611_cutoff_0,Plasmid,2.52,Rep_2
NODE_12_length_1288_cov_1.843931_cutoff_0,Chromosome,0,LprI
NODE_13_length_1158_cov_0.740056_cutoff_0,Chromosome,0,Abi_2
NODE_14_length_1112_cov_3.257971_cutoff_0,Chromosome,--
NODE_15_length_1069_cov_3.507056_cutoff_0,Chromosome,--
NODE_16_length_1048_cov_4.144181_cutoff_0,Chromosome,--
NODE_17_length_939_cov_4.618329_cutoff_0,Chromosome,--
NODE_18_length_887_cov_3.766667_cutoff_0,Chromosome,0,Big_6 Big_6 Big_6
NODE_19_length_761_cov_2.415205_cutoff_0,Chromosome,--
NODE_20_length_701_cov_2.682692_cutoff_0,Chromosome,0,MucBP_2 Mub_B2
NODE_21_length_671_cov_1.436027_cutoff_0,Chromosome,0,HemolysinCabind HemolysinCabind HemolysinCabind
NODE_22_length_662_cov_2.528205_cutoff_0,Chromosome,--
NODE_23_length_653_cov_1.024306_cutoff_0,Chromosome,0,G5 G5
NODE_24_length_609_cov_0.983083_cutoff_0,Chromosome,--
NODE_1_length_98998_cov_8.019531_cutoff_5,Chromosome,0,Metallophos LTD dUTPase Thy1 DUF1599 HNH T5orf172 DnaB_C AAA_24 AAA DUF3799 DUF1064 Sigma70_r2 Sigma70_r4 Sigma70_r4_2 LAGLIDADG_3 Glucosaminidase GDPD
NODE_2_length_17126_cov_18.390228_cutoff_5,Chromosome,0,Amidase_2 D5_N Phage_portal Peptidase_S78
NODE_3_length_2084_cov_2.628301_cutoff_5,Chromosome,0,Big_6 Big_6 Big_6
NODE_4_length_1844_cov_1.693265_cutoff_5,Chromosome,0,HTH_31 HipA_C Couple_hipA
NODE_5_length_1789_cov_2.506425_cutoff_5,Chromosome,--
NODE_6_length_1300_cov_1.495503_cutoff_5,Chromosome,0,LprI
NODE_1_length_16875_cov_29.690023_cutoff_33,Chromosome,-43.75173338913507,Ribosomal_S7 Ribosom_S12_S23 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 GTP_EFTU_D3 NusG KOW SecE Ribosomal_L1 Ribosomal_L11_N Ribosomal_L11 Ribosomal_L12 Ribosomal_L12_N Ribosomal_L10 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_3 RNA_pol_Rpb1_2 RNA_pol_Rpb1_4 RNA_pol_Rpb1_2 RNA_pol_Rpb2_6 RNA_pol_Rpb2_1 RNA_pol_Rpb2_3 RNA_pol_Rpb2_7 RNA_pol_Rpb2_45 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2
