Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_66057_cov_422.040967_cutoff_198,Chromosome,0,HTH_17 DDE_Tnp_1 RusA DUF4494 Phage_integrase Phage_integrase Phage_pRha Peptidase_M15_3 AAA_24 Phage_pRha ANT ANT KilA-N Phage_holin_4_1 Phage_prot_Gp6 LPD29 D5_N Terminase_6 Phage_cap_E DNA_methylase DNA_methylase
NODE_1_length_66177_cov_421.569274_cutoff_153,Chromosome,0,Peptidase_M15_3 Phage_pRha HTH_17 DDE_Tnp_1 AAA_24 Phage_pRha ANT Phage_holin_4_1 Phage_prot_Gp6 LPD29 D5_N Terminase_6 Phage_cap_E DNA_methylase DNA_methylase RusA ANT KilA-N DUF4494 Phage_integrase Phage_integrase
NODE_1_length_14241_cov_5.776758_cutoff_10,Chromosome,0,SusD_RagB SusD-like_3 TonB_dep_Rec Plug CarbopepD_reg_2 CarboxypepD_reg Glyco_hydro_3_C Glyco_hydro_3 Fn3-like Cellulase DUF4974 FecR SASA Lipase_GDSL_2
NODE_2_length_11106_cov_7.010064_cutoff_10,Chromosome,0,Glyco_hydro_16 Glyco_hydro_3 Glyco_hydro_3_C PA14 Fn3-like Metallophos Glyco_hydro_20 Glyco_hydro_20b Glyco_hydro_16
NODE_3_length_10513_cov_15.504887_cutoff_10,Chromosome,0,Transposase_mut Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 DDE_Tnp_1 YhcG_C DUF1016_N
NODE_4_length_6059_cov_22.363256_cutoff_10,Plasmid,7.61,MobC Relaxase Trypsin_2
NODE_5_length_2350_cov_5.728553_cutoff_10,Chromosome,-2.9697460945196408,DUF5128 DUF1573
NODE_1_length_4225_cov_731.115959_cutoff_0,Plasmid,8.86,Rep_3 Relaxase YoeB_toxin
NODE_2_length_3676_cov_1.441512_cutoff_0,Chromosome,0,ABC_tran ABC_membrane ABC_tran
NODE_3_length_2826_cov_127.225173_cutoff_0,Chromosome,--
NODE_4_length_2552_cov_1.930101_cutoff_0,Chromosome,--
NODE_5_length_2338_cov_13.183105_cutoff_0,Chromosome,0,RHH_1
NODE_6_length_1961_cov_2.280786_cutoff_0,Chromosome,0,AAA_21 RloB
