NODE_1_length_1530_cov_24.057123_cutoff_10,Chromosome,0,rve HTH_21
NODE_1_length_19764_cov_2.145477_cutoff_0,Plasmid,6.44,TpcC RepA_C SSB AAA_10 CHAP HTH_17
NODE_2_length_5711_cov_6.413206_cutoff_0,Plasmid,5.35,Rep_3 Integrase_1 PemK_toxin
NODE_3_length_2967_cov_238.529758_cutoff_0,Chromosome,--
NODE_4_length_2300_cov_8.825461_cutoff_0,Chromosome,--
NODE_5_length_2084_cov_3.743896_cutoff_0,Plasmid,5.48,Rep_1
NODE_6_length_1858_cov_7.126334_cutoff_0,Chromosome,--
NODE_7_length_1477_cov_3.569286_cutoff_0,Chromosome,--
NODE_8_length_1458_cov_2.268646_cutoff_0,Chromosome,--
NODE_9_length_1406_cov_0.962378_cutoff_0,Chromosome,--
NODE_10_length_1013_cov_2.923077_cutoff_0,Chromosome,0,YadA_stalk
NODE_11_length_917_cov_1.184524_cutoff_0,Chromosome,--
NODE_12_length_890_cov_5.569496_cutoff_0,Chromosome,--
NODE_13_length_884_cov_3.778191_cutoff_0,Chromosome,0,Big_6
NODE_14_length_876_cov_4.255319_cutoff_0,Chromosome,--
NODE_15_length_868_cov_1.774968_cutoff_0,Chromosome,--
NODE_16_length_644_cov_3.878307_cutoff_0,Chromosome,0,G5
NODE_17_length_628_cov_0.475499_cutoff_0,Chromosome,--
NODE_18_length_588_cov_1.227006_cutoff_0,Chromosome,--
