Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_36479_cov_99.149937_cutoff_54,Plasmid,2.67,SSB HNHc_6 ParBc Phage_GP20 Minor_capsid_1 Phage_prot_Gp6 Terminase_3 Terminase_3C Phage_min_cap2 Phage_Gp15 DUF859 Prophage_tail Sipho_tail Minor_capsid_3 Minor_capsid_2 Phage_holin_1 Amidase_2 CW_binding_1 CW_binding_1 CW_binding_1 CW_binding_1 RusA DUF4373 DnaB_2 ERF Yqai
NODE_2_length_23302_cov_48.120215_cutoff_54,Chromosome,-53.24276631861798,Ribosomal_L7Ae Ribosom_S12_S23 Ribosomal_S7 GTP_EFTU EFG_IV EFG_II EFG_C GTP_EFTU_D2 PMT_2 Lyase_1 FumaraseC_C RNA_pol_Rpb2_6 RNA_pol_Rpb2_3 RNA_pol_Rpb2_45 RNA_pol_Rpb2_1 RNA_pol_Rpb2_7 RNA_pol_Rpb2_2 RNA_pol_Rpb2_2 RNA_pol_Rpb1_1 RNA_pol_Rpb1_5 RNA_pol_Rpb1_2 RNA_pol_Rpb1_3 RNA_pol_Rpb1_5 RNA_pol_Rpb1_4 GTP_EFTU GTP_EFTU_D3 GTP_EFTU_D2 COX1 Ribosomal_L33 GTP_EFTU_D3 Ribosomal_L11_N Ribosomal_L11 Ribosomal_L1 SecE NusG KOW Ribosomal_L10 Ribosomal_L12 Ribosomal_L12_N
NODE_1_length_167414_cov_78.791301_cutoff_10,Chromosome,-3.4217312182624724,PTPS Peptidase_S74 GCHY-1 DNA_pol_B NDK 5_3_exonuc_N RimK Fer4_12 Sigma70_r2 Thy1 Peptidase_S80 Peptidase_S80 SMC_N AAA_5 ResIII Helicase_C Metallophos RNase_T DUF2201_N DUF2201 Tn7_Tnp_TnsA_N Glucosaminidase DUF4884 Fer4_14 QueC Acetyltransf_1 NRDD ATP-cone Metallophos DNA_pol_B_exo1 DNA_pol_B DNA_pol_B Vsr Peptidase_S77 AAA_28
NODE_2_length_54388_cov_9.140598_cutoff_10,Plasmid,3.96,DUF3854 DUF2829 dCMP_cyt_deam_1 CHAP Phage_holin_3_3 LPD38 DNA_ligase_OB_2 DNA_ligase_A_M Phage_lysozyme SNF2_N Helicase_C DUF5051 Methyltransf_23 DNA_pol_A PDDEXK_1 Collagen Collagen Thymidylat_synt dCMP_cyt_deam_1 PRA-PH
NODE_3_length_40140_cov_8.480318_cutoff_10,Plasmid,5.82,AAA_25 PriCT_2 RusA FtsK_SpoIIIE HTH_3 HTH_3 Glyco_hydro_25 LysM LysM Resolvase Recombinase Zn_ribbon_recom Phage_r1t_holin Phage_prot_Gp6 Phage_Mu_F HTH_3 Resolvase ResIII ResIII Helicase_C AAA_23 AAA_24 DNA_methylase MazG DUF3310 DUF5055
NODE_1_length_167414_cov_78.791301_cutoff_0,Chromosome,-3.4217312182624724,Peptidase_S80 Peptidase_S80 NRDD ATP-cone RNase_T 5_3_exonuc_N AAA_5 RimK Fer4_12 Acetyltransf_1 DUF4884 Fer4_14 Peptidase_S77 Vsr GCHY-1 NDK DUF2201_N Metallophos SMC_N AAA_28 DNA_pol_B ResIII Helicase_C DNA_pol_B_exo1 DNA_pol_B DNA_pol_B Peptidase_S74 QueC Glucosaminidase Tn7_Tnp_TnsA_N Thy1 Sigma70_r2 DUF2201 PTPS Metallophos
NODE_2_length_112019_cov_5.654133_cutoff_0,Chromosome,0,Bac_DNA_binding RecA RecA Metallophos AAA_23 AAA_19 UvrD_C UvrD_C_2 Methyltransf_21 Radical_SAM SPASM N6_Mtase Mtd_N UBX DUF2786 5_3_exonuc_N Phage_portal aGPT-Pplase1 aGPT-Pplase1 DnaB_C ResIII Helicase_C Peptidase_M23 Baseplate_J dUTPase AAA_19 UvrD_C UvrD_C_2 RNase_T HD_2 DNA_pol3_finger DNA_pol3_alpha HHH_6 DNA_pol3_alpha PHP Thymidylat_synt Glyco_hydro_108 PG_binding_3
NODE_3_length_64768_cov_28.389111_cutoff_0,Chromosome,0,DUF927 SNF2_N Helicase_C HTH_24 HD_3 DUF3310 DNA_pol_A Amidase_3 LPD38 ART-PolyVal Peptidase_M23 PDDEXK_1 DUF5051
NODE_4_length_58608_cov_36.080846_cutoff_0,Chromosome,0,Peptidase_S78 Terminase_1 Phage_portal Phage_holin_6_1 L_lactis_ph-MCP Collagen_bind Big_8 HK97-gp10_like Amidase_5 DUF1366 Collagen Gp58 Prophage_tail DUF1599
NODE_5_length_58115_cov_4.880061_cutoff_0,Chromosome,-3.2703315718062616,SNF2_N Helicase_C Glyco_hydro_25 CW_7 CW_7 CW_7 Phage_holin_Dp1 DUF859 Prophage_tail DUF2786 PhageMin_Tail Flg_new DnaB_C Toprim_2 Sigma70_r2 Phage_cap_E Phage_prot_Gp6 Phage_GP20 Terminase_6 QueF PTPS QueC GTP_cyclohydroI Fer4_14 DUF2156 DNA_pol_A DNA_pol_A_exo1 RecA RecA dUTPase RecU QueT DNA_pol3_delta2 DNA_pol3_delta2 DNA_pol3_gamma3
