Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_4127_cov_62.719259_cutoff_54,Chromosome,0,PHO4 DUF3349
NODE_1_length_43652_cov_20.018038_cutoff_10,Plasmid,28.88,Tubulin Resolvase Topoisom_bac Toprim Phage_integrase Phage_int_SAM_4 Phage_int_SAM_1 Phage_int_SAM_5 MobC Zeta_toxin SNF2_N Helicase_C HTH_19 Maff2 DUF4366 Zeta_toxin DUF3991 Toprim_2 AAA_10 PrgI RepA_N Relaxase T4SS-DNA_transf DnaJ DUF3801
NODE_2_length_38949_cov_15.089808_cutoff_10,Chromosome,0,Cpn60_TCP1 Terminase_3 RecT FtsK_SpoIIIE FtsK_alpha PDDEXK_1 HTH_36 Amidase_2 DUF4214 DUF4214 Whib
NODE_3_length_1766_cov_24.432800_cutoff_10,Chromosome,--
NODE_4_length_1700_cov_13.711645_cutoff_10,Chromosome,0,Porin_4 SLH
NODE_5_length_1463_cov_3.387446_cutoff_10,Chromosome,0,Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1 Sel1
NODE_6_length_1189_cov_19.109712_cutoff_10,Chromosome,0,Toprim
NODE_1_length_4610_cov_63.740790_cutoff_70,Chromosome,--
NODE_1_length_109175_cov_10.068040_cutoff_0,Chromosome,-0.2559124217010087,PIF1 Bac_DNA_binding Ribonuc_red_sm Ribonuc_red_lgC Ribonuc_red_lgN ATP-cone PDDEXK_1 UvrD_C UvrD-helicase AAA_19 DUF4815 Phage_capsid DNA_pol_A SNF2_N Helicase_C RecA DnaB_C Toprim_2 Metallophos YafQ_toxin NRDD CHAP dCMP_cyt_deam_1 HAD_SAK_2 zf-CHC2 Fer4_12 Phage_sheath_1 Phage_sheath_1C DNA_pol_A_exo1 dUTPase_2 DNA_ligase_A_M Endonuclease_7 RRXRR HNH HNH_5 HNH_4 DUF1353 DNA_pol3_delta2 Octopine_DH ApbA
NODE_2_length_68184_cov_4.547770_cutoff_0,Chromosome,0,SLT Spherulin4 DNA_pol3_alpha PHP DNA_pol3_finger Peptidase_C39_2 Thy1 PRA-PH Terminase_1 Phage_prot_Gp6 Phage_cap_E Prim-Pol D5_N PDDEXK_1 Sipho_Gp37 Ribonuc_red_lgC RNR_N Ribonuc_red_lgN SNF2_N Helicase_C Ribonuc_red_sm AAA_24
