Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_1976_cov_46.169036_cutoff_91,Chromosome,0,Crystall
NODE_1_length_31035_cov_67.162510_cutoff_10,Plasmid,19.74,Fic SLT CHAP TrwC AAA_30 AAA_19 Resolvase HTH_7 CbiA RepA_C TraG-D_C DUF4913
NODE_2_length_19804_cov_10.273990_cutoff_10,Plasmid,17.76,TrbL SSB TpcC HTH_36 AAA_10 TrwB_AAD_bind NLPC_P60 SLT SLT_2 Resolvase HTH_38 HTH_7 ParB_C AAA_31
NODE_3_length_18734_cov_22.931822_cutoff_10,Plasmid,6.44,HTH_17 CHAP SSB TpcC RepA_C AAA_10
NODE_4_length_7156_cov_10.216415_cutoff_10,Plasmid,8.86,CRISPR_Cas2 OMP_b-brl Rep_3 Relaxase
NODE_5_length_2526_cov_6.865659_cutoff_10,Chromosome,-2.624141374338601,Abhydrolase_8 DUF4853
NODE_1_length_31490_cov_8.340528_cutoff_0,Chromosome,0,SH3_5 Phage_holin_4_1 Terminase_1 SH3_5 Amidase_2 Phage_portal HK97-gp10_like L_lac_phage_MSP L_lactis_ph-MCP Peptidase_S78
NODE_2_length_18734_cov_22.931822_cutoff_0,Plasmid,6.44,AAA_10 CHAP TpcC HTH_17 SSB RepA_C
NODE_3_length_16381_cov_3.122301_cutoff_0,Chromosome,0,TMP TMP TMP TMP Phage_integrase HTH_26 Peptidase_S78 Phage_portal HNH Terminase_1
NODE_4_length_4032_cov_1.873072_cutoff_0,Chromosome,0,AAA_21 DUF3696 DUF262
NODE_5_length_3488_cov_16.478159_cutoff_0,Chromosome,0,ParE_toxin
NODE_6_length_3427_cov_27.860000_cutoff_0,Plasmid,6.39,Mob_Pre RHH_1 Rep_2
NODE_7_length_3396_cov_126.902682_cutoff_0,Chromosome,0,HTH_36
NODE_8_length_3392_cov_19.315234_cutoff_0,Plasmid,6.39,Mob_Pre Rep_2
NODE_9_length_3128_cov_5.989512_cutoff_0,Plasmid,5.35,Rep_3 VbhA
NODE_10_length_1827_cov_25.069714_cutoff_0,Chromosome,--
NODE_11_length_1676_cov_3.000625_cutoff_0,Plasmid,2.52,Rep_2
NODE_12_length_1595_cov_2.544137_cutoff_0,Chromosome,0,LRR_5
NODE_13_length_1286_cov_2.345740_cutoff_0,Chromosome,0,Flg_new Flg_new Flg_new
NODE_14_length_887_cov_2.819753_cutoff_0,Chromosome,0,FIVAR
NODE_15_length_830_cov_1.998672_cutoff_0,Chromosome,0,G5 G5 G5
NODE_16_length_746_cov_1.013453_cutoff_0,Chromosome,0,DUF4189
NODE_17_length_713_cov_6.726415_cutoff_0,Chromosome,0,Big_6
NODE_18_length_713_cov_2.157233_cutoff_0,Chromosome,0,Big_6
NODE_19_length_713_cov_1.668239_cutoff_0,Chromosome,0,Big_6
NODE_20_length_698_cov_0.861514_cutoff_0,Chromosome,--
NODE_21_length_683_cov_1.085809_cutoff_0,Chromosome,0,Methylase_S
NODE_22_length_653_cov_7.824653_cutoff_0,Chromosome,--
NODE_23_length_641_cov_5.117021_cutoff_0,Chromosome,0,Big_11 Big_11
NODE_24_length_638_cov_22.508021_cutoff_0,Chromosome,0,Big_11 Big_11
NODE_25_length_638_cov_1.196078_cutoff_0,Chromosome,--
NODE_1_length_10713_cov_15.707691_cutoff_20,Chromosome,0,SusD-like_2 SusD-like_2 SusD-like Plug CarbopepD_reg_2 TonB_dep_Rec CarboxypepD_reg
NODE_1_length_5616_cov_6.651923_cutoff_5,Chromosome,0,FtsK_SpoIIIE Rep_trans
NODE_2_length_5057_cov_7.905622_cutoff_5,Plasmid,11.86,Replicase PriCT_1 HTH_7 Viral_Rep RNA_helicase FtsK_SpoIIIE
NODE_3_length_4441_cov_5.381760_cutoff_5,Plasmid,3.51,Relaxase
NODE_4_length_3786_cov_1.699650_cutoff_5,Chromosome,0,AbiEi_4 AbiEii tRNA_bind
NODE_5_length_2686_cov_1.889996_cutoff_5,Chromosome,--
NODE_6_length_1574_cov_16.462926_cutoff_5,Chromosome,0,YadA_stalk YadA_stalk YadA_stalk YadA_stalk
NODE_7_length_1395_cov_2.346737_cutoff_5,Chromosome,0,DUF600 DUF600
NODE_8_length_1315_cov_39.699515_cutoff_5,Chromosome,--
NODE_9_length_1092_cov_5.648276_cutoff_5,Chromosome,--
NODE_10_length_713_cov_10.218553_cutoff_5,Chromosome,--
NODE_1_length_1205_cov_62.742021_cutoff_15,Chromosome,0,YadA_stalk YadA_stalk YadA_stalk
