Contig name,Prediction,Log-likelihood ratio,Predicted HMMs
NODE_1_length_59888_cov_83.107522_cutoff_10,Chromosome,0,HTH_24 DUF1599 Phage_portal Phage_capsid Peptidase_S78 Terminase_1 CHAP SH3_5 DUF1366 DUF859 CHAP Phage_holin_1 Prophage_tail Sipho_tail Big_8 Collagen_bind Gram_pos_anchor
NODE_2_length_3425_cov_7.974612_cutoff_10,Chromosome,0,N6_N4_Mtase N6_N4_Mtase Abi_2
NODE_3_length_1205_cov_28.961879_cutoff_10,Chromosome,0,YadA_stalk YadA_stalk YadA_stalk
NODE_4_length_1088_cov_51.818991_cutoff_10,Chromosome,0,Cadherin_4
NODE_1_length_235574_cov_26.578309_cutoff_0,Chromosome,0,HAD_SAK_2 ResIII Helicase_C Topoisom_bac Toprim zf-C4_Topoisom zf-C4_Topoisom zf-C4_Topoisom dUTPase RuvC Thymidylat_synt RNase_H Hydrolase_2 phiKZ_IP DNA_ligase_aden DNA_ligase_OB
NODE_2_length_46290_cov_3.665202_cutoff_0,Chromosome,0,DUF2815 DUF2800 SNF2_N VRR_NUC VirE DUF2800 DUF2642 Phage_portal Peptidase_S78 Phage_capsid Glyco_hydro_25 NLPC_P60
NODE_3_length_41688_cov_6.074331_cutoff_0,Chromosome,0,HNH_3 Phage_portal Peptidase_S78 Phage_capsid Glyco_hydro_25 Phage_holin_Dp1 Sipho_tail Sipho_Gp37 Terminase_1
NODE_4_length_41058_cov_5.638467_cutoff_0,Chromosome,0.16968594686650817,N6_N4_Mtase Thymidylat_synt Arm-DNA-bind_5 Phage_int_SAM_5 PG_binding_3 Glyco_hydro_108 AlbA_2 DUF3853 ERF MazG DUF3127 Phage_portal Phage_capsid HTH_3 HicA_toxin DUF3310 DNA_methylase DNA_methylase GP3_package VRR_NUC Terminase_3
NODE_5_length_40637_cov_3.486514_cutoff_0,Chromosome,0,Amidase_2 Dam Pectate_lyase_3 Collagen PhageMin_Tail HK97-gp10_like Phage_Mu_F DUF2190 Phage_integrase ParBc ANT Bro-N DUF3310 dUTPase HTH_36 YqaJ RecT SSB Terminase_6C Terminase_6 Mu-like_gpT HTH_3
NODE_6_length_30333_cov_7.012328_cutoff_0,Plasmid,22.24,Glutaredoxin NLPC_P60 SLT SLT_2 AAA_31 Phage_integrase Gp49 HTH_3 DUF4913 DUF4913 Relaxase MobC HTH_36 BetR SSB DUF4913 TraG-D_C
NODE_7_length_7423_cov_3.178601_cutoff_0,Chromosome,0,Zot DUF2523 Phage_CRI Phage_X
NODE_8_length_5449_cov_31.690804_cutoff_0,Plasmid,9.00,MobA_MobL Rep_3
NODE_9_length_5237_cov_12.636434_cutoff_0,Plasmid,11.80,TraD Rep_3 Abi_2 MobA_MobL
NODE_10_length_4299_cov_10.211985_cutoff_0,Plasmid,12.95,Relaxase MobC CRISPR_Cas2 Rep_3
NODE_11_length_3770_cov_9.634444_cutoff_0,Plasmid,9.00,MobA_MobL Rep_3 CopG_antitoxin
NODE_12_length_3488_cov_9.777778_cutoff_0,Chromosome,--
NODE_13_length_3128_cov_9.308096_cutoff_0,Plasmid,10.69,VbhA Rep_3 Rep_3
NODE_14_length_1753_cov_3.561456_cutoff_0,Chromosome,--
NODE_15_length_1605_cov_19.234948_cutoff_0,Chromosome,--
NODE_16_length_1590_cov_14.552545_cutoff_0,Chromosome,--
NODE_17_length_1329_cov_2.185304_cutoff_0,Chromosome,--
NODE_18_length_1227_cov_1.447826_cutoff_0,Chromosome,--
NODE_19_length_1030_cov_3.198321_cutoff_0,Chromosome,0,Glycos_transf_2 Glycos_transf_2
NODE_20_length_950_cov_1.441008_cutoff_0,Chromosome,--
NODE_21_length_630_cov_1.663653_cutoff_0,Chromosome,--
NODE_22_length_581_cov_1.952381_cutoff_0,Chromosome,0,SHIRT SHIRT SHIRT
NODE_1_length_26021_cov_6.862396_cutoff_5,Plasmid,29.36,RHH_1 TetR_C_1 TetR_N MFS_1 DDE_Tnp_IS240 Type_ISP_C N6_Mtase Replicase HTH_5 NAD_binding_10 DUF1772 Replicase HTH_11 HTH_5 HTH_Tnp_1 RrnaAD rve HTH_21 TrwC AAA_30 AAA_19 ParG CbiA Resolvase HTH_7 CENP-B_N HTH_Tnp_1 rve HTH_21
NODE_2_length_13837_cov_2.198765_cutoff_5,Chromosome,0,Glyco_hydro_18 Glyco_hydro_3 Glyco_hydro_3_C Fn3-like SWI2_SNF2 HSDR_N DUF3387 Alpha_L_fucos N6_Mtase HsdM_N Methylase_S Methylase_S
NODE_3_length_4647_cov_3.905908_cutoff_5,Chromosome,0,TPR_19
NODE_4_length_3292_cov_3.801555_cutoff_5,Chromosome,0,HicB-like_2 HicA_toxin
NODE_5_length_2034_cov_3.633112_cutoff_5,Chromosome,--
NODE_6_length_1832_cov_4.864387_cutoff_5,Chromosome,0,Trp_ring TAA-Trp-ring TAA-Trp-ring
NODE_7_length_1603_cov_3.739187_cutoff_5,Chromosome,0,VWA_2
NODE_8_length_1589_cov_3.505291_cutoff_5,Chromosome,0,TM2
NODE_9_length_1574_cov_3.570474_cutoff_5,Chromosome,0,YadA_stalk YadA_stalk YadA_stalk YadA_stalk
NODE_10_length_1493_cov_19.244350_cutoff_5,Chromosome,--
NODE_11_length_1336_cov_2.046863_cutoff_5,Chromosome,0,Glyco_hydro_6 Glyco_hydro_6
NODE_12_length_1239_cov_1.198795_cutoff_5,Chromosome,0,DUF559
NODE_1_length_11515_cov_19.537157_cutoff_15,Plasmid,12.95,CRISPR_Cas2 MobC Peptidase_C39 Rep_3 Relaxase
NODE_2_length_10290_cov_18.784980_cutoff_15,Chromosome,0,CHU_C
